order_id,order_date,customer_id,customer_name,product_id,product_name,category,quantity,price,city,payment_type
ORD000055110,2026-01-11,CUST104979,Faris Chopra,PROD100571,Shuttlecock Variant 2,Sports,2,44378.89,Dewas,Net Banking
ORD000055111,2026-01-11,CUST117375,Pushti Yogi,PROD100218,Raincoat Variant 4,Clothing,5,67426.37,Tiruvottiyur,Net Banking
ORD000055112,2026-01-11,CUST144463,Om Virk,PROD100595,Dumbbells Variant 1,Sports,5,46014.15,North Dumdum,UPI
ORD000055113,2026-01-11,CUST126551,Vyanjana Gill,PROD100248,Refrigerator Variant 4,Home,3,36987.07,Singrauli,Credit Card
ORD000055114,2026-01-11,CUST100030,Neel Samra,PROD100625,Knee Guard Variant 1,Sports,3,59000.88,Munger,Debit Card
ORD000055115,2026-01-11,CUST137223,Waida Dhar,PROD100361,Textbook Variant 2,Books,2,34506.54,Maheshtala,Debit Card
ORD000055116,2026-01-11,CUST109942,Timothy Sangha,PROD100330,Sofa Variant 1,Home,3,53305.4,Nangloi Jat,Debit Card
ORD000055117,2026-01-11,CUST123088,Bhanumati Singh,PROD100033,Power Bank Variant 4,Electronics,1,52601.75,Bhagalpur,Credit Card
ORD000055118,2026-01-11,CUST112614,Deepa Radhakrishnan,PROD100501,Shampoo Variant 2,Beauty,3,72673.43,Davanagere,Debit Card
ORD000055119,2026-01-11,CUST140893,Eta Rattan,PROD100487,Foundation Variant 3,Beauty,5,24264.28,Gopalpur,UPI
ORD000055120,2026-01-11,CUST146861,Matthew Samra,PROD100322,Dining Table Variant 3,Home,1,69568.39,Bally,Credit Card
ORD000055121,2026-01-11,CUST131220,Jasmit Halder,PROD100270,Water Purifier Variant 1,Home,1,34339.74,Rajpur Sonarpur,Debit Card
ORD000055122,2026-01-11,CUST120420,Osha Palla,PROD100571,Shuttlecock Variant 2,Sports,1,30921.59,Tirunelveli,Debit Card
ORD000055123,2026-01-11,CUST148315,Abdul Goel,PROD100285,Table Fan Variant 1,Home,3,34198.44,Saharanpur,Debit Card
ORD000055124,2026-01-11,CUST103080,Gavin Bhatnagar,PROD100433,Maths Book Variant 4,Books,1,65801.13,Serampore,Credit Card
ORD000055125,2026-01-11,CUST106298,Faris Gopal,PROD100577,Tennis Racket Variant 3,Sports,1,12633.11,Rohtak,UPI
ORD000055126,2026-01-11,CUST139596,Vrinda Natt,PROD100611,Gym Gloves Variant 2,Sports,5,2181.2,Ujjain,Net Banking
ORD000055127,2026-01-11,CUST148103,Baljiwan Sant,PROD100212,Socks Variant 3,Clothing,2,57843.47,Sonipat,Net Banking
ORD000055128,2026-01-11,CUST107482,Aradhana Sami,PROD100559,Football Variant 5,Sports,3,2145.18,Ballia,Credit Card
ORD000055129,2026-01-11,CUST101696,Niharika Rau,PROD100395,Diary Variant 1,Books,3,26960.87,Suryapet,Debit Card
ORD000055130,2026-01-11,CUST127045,Tanmayi Prashad,PROD100504,Shampoo Variant 5,Beauty,1,69266.87,Vijayawada,Credit Card
ORD000055131,2026-01-11,CUST149426,Sara Radhakrishnan,PROD100138,Jeans Variant 4,Clothing,3,42429.29,Nadiad,Credit Card
ORD000055132,2026-01-11,CUST148419,Anita Gara,PROD100246,Refrigerator Variant 2,Home,3,67938.83,Khammam,Net Banking
ORD000055133,2026-01-11,CUST123918,Indrajit Choudhury,PROD100330,Sofa Variant 1,Home,2,10111.89,Anantapur,UPI
ORD000055134,2026-01-11,CUST129895,Aradhana Hayre,PROD100284,Air Cooler Variant 5,Home,3,756.83,Sonipat,UPI
ORD000055135,2026-01-11,CUST123145,Ekta Thaman,PROD100296,Lamp Variant 2,Home,4,27657.39,Gangtok,Debit Card
ORD000055136,2026-01-11,CUST129175,Lila Manne,PROD100461,Sunscreen Variant 2,Beauty,1,24104.76,Machilipatnam,Credit Card
ORD000055137,2026-01-11,CUST139729,Darika Kapoor,PROD100476,Deodorant Variant 2,Beauty,5,22455.3,Bidar,Cash on Delivery
ORD000055138,2026-01-11,CUST139071,Anvi Gopal,PROD100128,T-Shirt Variant 4,Clothing,2,76162.02,Bidhannagar,Cash on Delivery
ORD000055139,2026-01-11,CUST132541,Raksha Nair,PROD100018,Smart Watch Variant 4,Electronics,4,3602.58,Kozhikode,Net Banking
ORD000055140,2026-01-11,CUST108470,Lekha Jain,PROD100444,History Book Variant 5,Books,2,51521.11,Pudukkottai,UPI
ORD000055141,2026-01-11,CUST148359,Lopa Vig,PROD100051,Printer Variant 2,Electronics,2,7432.38,Gandhidham,Credit Card
ORD000055142,2026-01-11,CUST145721,Hemangini Patel,PROD100341,Bookshelf Variant 2,Home,5,40465.26,Mira-Bhayandar,Debit Card
ORD000055143,2026-01-11,CUST143824,Neelima Bhatia,PROD100101,Soundbar Variant 2,Electronics,4,74082.2,Aizawl,Debit Card
ORD000055144,2026-01-11,CUST111855,Vidhi Salvi,PROD100195,Track Pants Variant 1,Clothing,2,73043.34,Kadapa,Debit Card
ORD000055145,2026-01-11,CUST115753,Tanay Garg,PROD100197,Track Pants Variant 3,Clothing,5,17989.44,Karaikudi,UPI
ORD000055146,2026-01-11,CUST134964,Kashvi Prabhu,PROD100555,Football Variant 1,Sports,3,15566.96,Kanpur,Cash on Delivery
ORD000055147,2026-01-11,CUST123393,Jagvi Shanker,PROD100386,Question Bank Variant 2,Books,1,54223.47,Ichalkaranji,Cash on Delivery
ORD000055148,2026-01-11,CUST127887,Yashoda Chadha,PROD100063,Webcam Variant 4,Electronics,4,36076.43,Jalandhar,Net Banking
ORD000055149,2026-01-11,CUST147232,Gauri Pingle,PROD100633,Cycling Gloves Variant 4,Sports,2,15288.81,Shimla,Credit Card
ORD000055150,2026-01-11,CUST146656,Jeevika Chahal,PROD100560,Volleyball Variant 1,Sports,4,18295.72,Eluru,Cash on Delivery
ORD000055151,2026-01-11,CUST101591,Hemal Raval,PROD100349,Wall Clock Variant 5,Home,5,11959.68,Rohtak,Credit Card
ORD000055152,2026-01-11,CUST142057,Jacob Nath,PROD100170,Lehenga Variant 1,Clothing,2,16100.17,Vasai-Virar,Cash on Delivery
ORD000055153,2026-01-11,CUST143469,Upma Prabhakar,PROD100164,Kurti Variant 5,Clothing,3,40389.99,Visakhapatnam,UPI
ORD000055154,2026-01-11,CUST134472,Oviya Mane,PROD100421,Medical Book Variant 2,Books,4,73076.07,Mau,Debit Card
ORD000055155,2026-01-11,CUST104981,Rehaan Chaudhary,PROD100052,Printer Variant 3,Electronics,3,56747.99,Dehri,Credit Card
ORD000055156,2026-01-11,CUST114094,Vincent Mittal,PROD100147,Jacket Variant 3,Clothing,4,63923.67,Cuttack,Net Banking
ORD000055157,2026-01-11,CUST148957,Rachita Karpe,PROD100465,Serum Variant 1,Beauty,3,17595.04,Thrissur,UPI
ORD000055158,2026-01-11,CUST119790,Neel Pathak,PROD100027,Bluetooth Speaker Variant 3,Electronics,5,50017.12,Raurkela Industrial Township,Cash on Delivery
ORD000055159,2026-01-11,CUST134467,Yutika Krishna,PROD100326,Chair Variant 2,Home,2,30380.22,Panchkula,Debit Card
ORD000055160,2026-01-11,CUST131357,Liam Chander,PROD100343,Bookshelf Variant 4,Home,2,66559.46,Deoghar,Credit Card
ORD000055161,2026-01-11,CUST132268,Keya Murthy,PROD100587,Yoga Mat Variant 3,Sports,1,62262.7,Kochi,Net Banking
ORD000055162,2026-01-11,CUST123452,Mohammed Parsa,PROD100416,Engineering Book Variant 2,Books,5,32597.13,Varanasi,Cash on Delivery
ORD000055163,2026-01-11,CUST111053,Xavier Saxena,PROD100235,Mixer Grinder Variant 1,Home,4,50810.79,Tadepalligudem,Cash on Delivery
ORD000055164,2026-01-11,CUST137731,Gaurang Rajagopalan,PROD100310,Pillow Variant 1,Home,5,6570.68,Medininagar,Cash on Delivery
ORD000055165,2026-01-11,CUST146554,Chanchal Kalita,PROD100448,Face Wash Variant 4,Beauty,5,592.83,Panvel,Debit Card
ORD000055166,2026-01-11,CUST112217,Oliver Nadig,PROD100433,Maths Book Variant 4,Books,1,45498.52,Jhansi,Cash on Delivery
ORD000055167,2026-01-11,CUST129543,Sai Chatterjee,PROD100596,Dumbbells Variant 2,Sports,1,54864.52,Hajipur,Cash on Delivery
ORD000055168,2026-01-11,CUST104301,Chandani Kurian,PROD100107,Projector Variant 3,Electronics,4,62146.04,Warangal,Debit Card
ORD000055169,2026-01-11,CUST109498,Zashil Dass,PROD100421,Medical Book Variant 2,Books,3,48464.78,Panchkula,Debit Card
ORD000055170,2026-01-11,CUST101091,Hardik Thakur,PROD100338,Wardrobe Variant 4,Home,5,14216.37,Kolhapur,UPI
ORD000055171,2026-01-11,CUST109104,Jhalak Goswami,PROD100364,Textbook Variant 5,Books,5,51018.39,Karnal,Debit Card
ORD000055172,2026-01-11,CUST144852,Chaaya Gulati,PROD100329,Chair Variant 5,Home,4,27942.39,Buxar,UPI
