order_id,order_date,customer_id,customer_name,product_id,product_name,category,quantity,price,city,payment_type
ORD000096852,2026-01-18,CUST117738,Reva Bose,PROD100047,Monitor Variant 3,Electronics,4,56425.83,Dharmavaram,Cash on Delivery
ORD000096853,2026-01-18,CUST110839,Balvan Zacharia,PROD100466,Serum Variant 2,Beauty,4,34311.49,Kakinada,Cash on Delivery
ORD000096854,2026-01-18,CUST120094,Elijah Keer,PROD100513,Hair Mask Variant 4,Beauty,3,65190.75,Panvel,Net Banking
ORD000096855,2026-01-18,CUST119394,Vihaan Ramachandran,PROD100171,Lehenga Variant 2,Clothing,3,20822.08,Erode,Cash on Delivery
ORD000096856,2026-01-18,CUST133660,Faras Loyal,PROD100195,Track Pants Variant 1,Clothing,2,37092.73,Maheshtala,Cash on Delivery
ORD000096857,2026-01-18,CUST131974,Akshay Arya,PROD100100,Soundbar Variant 1,Electronics,3,5004.93,Chandrapur,Credit Card
ORD000096858,2026-01-18,CUST147557,Chandran Pillai,PROD100072,USB Flash Drive Variant 3,Electronics,5,57156.21,Nellore,Cash on Delivery
ORD000096859,2026-01-18,CUST103988,Christopher Uppal,PROD100405,Story Book Variant 1,Books,5,16269.86,Motihari,Debit Card
ORD000096860,2026-01-18,CUST139172,Samesh Narayanan,PROD100413,Children Book Variant 4,Books,4,7114.59,Nellore,Credit Card
ORD000096861,2026-01-18,CUST100821,Dipta Bera,PROD100414,Children Book Variant 5,Books,1,13091.03,Korba,Net Banking
ORD000096862,2026-01-18,CUST129994,Charles Bhakta,PROD100625,Knee Guard Variant 1,Sports,2,6549.88,Nizamabad,Net Banking
ORD000096863,2026-01-18,CUST125616,Yashvi Sami,PROD100292,Ceiling Fan Variant 3,Home,5,76426.19,Akola,Debit Card
ORD000096864,2026-01-18,CUST103714,Advay Pandey,PROD100294,Ceiling Fan Variant 5,Home,5,23141.78,Ujjain,Credit Card
ORD000096865,2026-01-18,CUST137104,Omisha Naik,PROD100344,Bookshelf Variant 5,Home,1,71170.26,Shahjahanpur,Debit Card
ORD000096866,2026-01-18,CUST132019,Bhavani Aurora,PROD100324,Dining Table Variant 5,Home,1,23589.58,Dehradun,Net Banking
ORD000096867,2026-01-18,CUST110282,Barkha Bala,PROD100233,Nightwear Variant 4,Clothing,2,6703.32,Nagaon,Credit Card
ORD000096868,2026-01-18,CUST107310,Jeevika Chauhan,PROD100520,Trimmer Variant 1,Beauty,4,71729.93,Akola,Credit Card
ORD000096869,2026-01-18,CUST129318,Hritik Vyas,PROD100466,Serum Variant 2,Beauty,5,51630.74,Alwar,Cash on Delivery
ORD000096870,2026-01-18,CUST115521,Rajeshri Vaidya,PROD100619,Sports Shoes Variant 5,Sports,1,65188.34,Kanpur,UPI
ORD000096871,2026-01-18,CUST106609,Ekbal Bahri,PROD100533,Hair Dryer Variant 4,Beauty,5,34262.57,Jamnagar,Cash on Delivery
ORD000096872,2026-01-18,CUST133500,Ladli Badami,PROD100275,Vacuum Cleaner Variant 1,Home,3,59449.16,Anantapuram,Cash on Delivery
ORD000096873,2026-01-18,CUST139169,Dayita Mohan,PROD100363,Textbook Variant 4,Books,4,11456.94,Mathura,Net Banking
ORD000096874,2026-01-18,CUST119176,Ria Palla,PROD100568,Badminton Racket Variant 4,Sports,2,64050.35,Sangli-Miraj & Kupwad,Cash on Delivery
ORD000096875,2026-01-18,CUST117678,Vansha Contractor,PROD100205,Cap Variant 1,Clothing,5,59737.41,Hubli–Dharwad,Credit Card
ORD000096876,2026-01-18,CUST126574,Ekaja Narain,PROD100248,Refrigerator Variant 4,Home,3,18068.13,Kakinada,Debit Card
ORD000096877,2026-01-18,CUST112861,Kai Sur,PROD100357,Novel Variant 3,Books,5,64301.52,Bhagalpur,Net Banking
ORD000096878,2026-01-18,CUST111182,William Venkatesh,PROD100385,Question Bank Variant 1,Books,3,52108.82,Muzaffarpur,Net Banking
