order_id,order_date,customer_id,customer_name,product_id,product_name,category,quantity,price,city,payment_type
ORD000109721,2026-01-20,CUST146511,Sathvik Dutt,PROD100165,Saree Variant 1,Clothing,4,30579.32,Jalgaon,Credit Card
ORD000109722,2026-01-20,CUST123283,Krishna Wali,PROD100591,Skipping Rope Variant 2,Sports,4,77742.18,Baranagar,Cash on Delivery
ORD000109723,2026-01-20,CUST136037,Forum Patla,PROD100392,Notebook Variant 3,Books,5,30170.41,Vellore,Cash on Delivery
ORD000109724,2026-01-20,CUST136451,Bimala Baral,PROD100425,Law Book Variant 1,Books,2,79660.52,Erode,Cash on Delivery
ORD000109725,2026-01-20,CUST112907,Nidra Apte,PROD100037,Keyboard Variant 3,Electronics,3,39262.21,Bareilly,UPI
ORD000109726,2026-01-20,CUST138996,Nidhi Warrior,PROD100187,Skirt Variant 3,Clothing,2,70873.83,Amroha,UPI
ORD000109727,2026-01-20,CUST109576,Yatin Bhatia,PROD100112,VR Headset Variant 3,Electronics,3,25604.62,Agartala,Net Banking
ORD000109728,2026-01-20,CUST114161,Yadavi Kade,PROD100003,Mobile Phone Variant 4,Electronics,2,53324.69,Imphal,UPI
ORD000109729,2026-01-20,CUST136037,Forum Patla,PROD100201,Hoodie Variant 2,Clothing,5,7929.69,Vellore,Cash on Delivery
ORD000109730,2026-01-20,CUST120177,Xavier Date,PROD100465,Serum Variant 1,Beauty,2,49449.7,Coimbatore,Cash on Delivery
ORD000109731,2026-01-20,CUST115212,Dhruv Ratta,PROD100572,Shuttlecock Variant 3,Sports,2,59142.81,Bhind,Credit Card
ORD000109732,2026-01-20,CUST119773,Shivani Chad,PROD100146,Jacket Variant 2,Clothing,3,74127.02,Bhind,Cash on Delivery
ORD000109733,2026-01-20,CUST118739,Jason Gokhale,PROD100590,Skipping Rope Variant 1,Sports,1,70718.9,Bharatpur,Cash on Delivery
ORD000109734,2026-01-20,CUST136402,Dipta Padmanabhan,PROD100263,Electric Kettle Variant 4,Home,2,25001.5,Jhansi,Credit Card
ORD000109735,2026-01-20,CUST144917,Pooja Acharya,PROD100547,Cricket Bat Variant 3,Sports,1,64869.59,Bongaigaon,Net Banking
ORD000109736,2026-01-20,CUST118882,Warda Atwal,PROD100393,Notebook Variant 4,Books,3,16646.89,South Dumdum,Cash on Delivery
ORD000109737,2026-01-20,CUST110627,Hemang Mody,PROD100562,Volleyball Variant 3,Sports,4,50427.48,Durgapur,UPI
ORD000109738,2026-01-20,CUST148387,Charvi Mann,PROD100310,Pillow Variant 1,Home,2,40969.8,Sikar,Credit Card
ORD000109739,2026-01-20,CUST122365,Pranav Rao,PROD100492,Compact Powder Variant 3,Beauty,3,70791.51,Jorhat,Net Banking
ORD000109740,2026-01-20,CUST105282,Indrajit Nadig,PROD100600,Resistance Band Variant 1,Sports,2,4418.58,Alwar,UPI
