order_id,order_date,customer_id,customer_name,product_id,product_name,category,quantity,price,city,payment_type
ORD000005551,2026-01-02,CUST109053,Meera Memon,PROD100187,Skirt Variant 3,Clothing,1,46756.76,Rampur,Credit Card
ORD000005552,2026-01-02,CUST100760,Hema Vig,PROD100086,Motherboard Variant 2,Electronics,5,7179.94,Kadapa,Net Banking
ORD000005553,2026-01-02,CUST105966,Guneet Dara,PROD100310,Pillow Variant 1,Home,2,65894.45,Parbhani,UPI
ORD000005554,2026-01-02,CUST121460,Hardik Dhillon,PROD100028,Bluetooth Speaker Variant 4,Electronics,2,45894.44,Gandhinagar,UPI
ORD000005555,2026-01-02,CUST113948,Wazir Basak,PROD100503,Shampoo Variant 4,Beauty,1,56627.1,Siliguri,Debit Card
ORD000005556,2026-01-02,CUST125236,Irya Dara,PROD100429,Law Book Variant 5,Books,3,25398.89,Sonipat,Credit Card
ORD000005557,2026-01-02,CUST107638,Tristan Bhavsar,PROD100419,Engineering Book Variant 5,Books,2,31733.03,Bhopal,Credit Card
ORD000005558,2026-01-02,CUST134588,Ria Bobal,PROD100477,Deodorant Variant 3,Beauty,3,22214.23,Malegaon,Credit Card
ORD000005559,2026-01-02,CUST149549,Zehaan Kala,PROD100604,Resistance Band Variant 5,Sports,3,60050.71,Aizawl,Credit Card
ORD000005560,2026-01-02,CUST115819,Harrison Seshadri,PROD100013,Tablet Variant 4,Electronics,3,49779.08,Jaipur,UPI
ORD000005561,2026-01-02,CUST149404,Qarin Morar,PROD100097,SSD Variant 3,Electronics,4,78592.68,Bhiwani,Debit Card
ORD000005562,2026-01-02,CUST145376,Unnati Sen,PROD100512,Hair Mask Variant 3,Beauty,5,74565.01,Bikaner,Cash on Delivery
ORD000005563,2026-01-02,CUST123791,Bhavani Dave,PROD100249,Refrigerator Variant 5,Home,3,51605.83,Jhansi,Cash on Delivery
ORD000005564,2026-01-02,CUST135506,Balhaar Nagy,PROD100413,Children Book Variant 4,Books,3,65918.02,Bhagalpur,Credit Card
ORD000005565,2026-01-02,CUST125563,Kai Suri,PROD100203,Hoodie Variant 4,Clothing,5,7666.26,Bhilai,UPI
ORD000005566,2026-01-02,CUST113358,Jhalak Rama,PROD100495,Hair Oil Variant 1,Beauty,4,18406.47,Siliguri,UPI
ORD000005567,2026-01-02,CUST142620,Pranav Master,PROD100206,Cap Variant 2,Clothing,4,61020.31,Tiruchirappalli,Net Banking
ORD000005568,2026-01-02,CUST111744,Frado Talwar,PROD100370,Comics Variant 1,Books,1,24312.45,Hapur,Net Banking
ORD000005569,2026-01-02,CUST147287,Nilima Das,PROD100426,Law Book Variant 2,Books,2,16650.79,Bhubaneswar,Debit Card
ORD000005570,2026-01-02,CUST129715,Upadhriti Gopal,PROD100122,Digital Camera Variant 3,Electronics,3,31933.62,Rajkot,Debit Card
ORD000005571,2026-01-02,CUST144536,Gayathri Agate,PROD100293,Ceiling Fan Variant 4,Home,1,36562.69,Gulbarga,UPI
ORD000005572,2026-01-02,CUST145394,Theodore Thakur,PROD100151,Sweatshirt Variant 2,Clothing,4,1770.0,Dhule,Cash on Delivery
ORD000005573,2026-01-02,CUST118041,Pranit Parekh,PROD100266,Iron Variant 2,Home,2,45818.14,Malda,UPI
ORD000005574,2026-01-02,CUST113367,Siya Lata,PROD100197,Track Pants Variant 3,Clothing,2,78635.63,Latur,UPI
ORD000005575,2026-01-02,CUST116383,William Taneja,PROD100624,Helmet Variant 5,Sports,5,72700.78,Navi Mumbai,Debit Card
ORD000005576,2026-01-02,CUST135534,Anya Goel,PROD100318,Mattress Variant 4,Home,3,11129.05,Anand,Debit Card
ORD000005577,2026-01-02,CUST118527,Ekbal Kumer,PROD100619,Sports Shoes Variant 5,Sports,4,3943.42,Danapur,Credit Card
ORD000005578,2026-01-02,CUST106488,Devika Nigam,PROD100472,Perfume Variant 3,Beauty,2,6320.69,Proddatur,UPI
ORD000005579,2026-01-02,CUST131996,Saumya Dalal,PROD100503,Shampoo Variant 4,Beauty,3,72761.62,Gwalior,Cash on Delivery
ORD000005580,2026-01-02,CUST144200,Sudiksha Hari,PROD100281,Air Cooler Variant 2,Home,5,36362.63,Ballia,Net Banking
ORD000005581,2026-01-02,CUST128170,Januja Shenoy,PROD100233,Nightwear Variant 4,Clothing,5,55284.96,Saharsa,Net Banking
ORD000005582,2026-01-02,CUST119027,Rajata Parekh,PROD100228,Innerwear Variant 4,Clothing,5,51330.45,Jaunpur,UPI
ORD000005583,2026-01-02,CUST125116,Omaja Chahal,PROD100544,Body Lotion Variant 5,Beauty,1,18095.42,Mumbai,Credit Card
ORD000005584,2026-01-02,CUST134911,Harita Mangal,PROD100413,Children Book Variant 4,Books,4,10901.8,Sangli-Miraj & Kupwad,UPI
ORD000005585,2026-01-02,CUST143233,Pallavi Khurana,PROD100338,Wardrobe Variant 4,Home,3,18262.44,Ambarnath,UPI
ORD000005586,2026-01-02,CUST119528,Ria Prabhu,PROD100490,Compact Powder Variant 1,Beauty,1,40653.6,Bilaspur,Cash on Delivery
ORD000005587,2026-01-02,CUST139900,Indrajit Subramanian,PROD100328,Chair Variant 4,Home,3,70538.15,Naihati,Debit Card
