order_id,order_date,customer_id,customer_name,product_id,product_name,category,quantity,price,city,payment_type
ORD000066856,2026-01-13,CUST100069,Andrew Sandhu,PROD100035,Keyboard Variant 1,Electronics,1,47877.72,Malegaon,Credit Card
ORD000066857,2026-01-13,CUST134724,Lakshmi Vig,PROD100241,Washing Machine Variant 2,Home,5,28067.41,Anantapuram,UPI
ORD000066858,2026-01-13,CUST116480,Qarin Sethi,PROD100570,Shuttlecock Variant 1,Sports,3,15718.82,Asansol,Net Banking
ORD000066859,2026-01-13,CUST128028,Jhalak Samra,PROD100439,Science Book Variant 5,Books,3,39309.94,Tenali,UPI
ORD000066860,2026-01-13,CUST117280,Pooja Sarraf,PROD100374,Comics Variant 5,Books,2,22640.13,Maheshtala,UPI
ORD000066861,2026-01-13,CUST114091,Tanmayi Khare,PROD100088,Motherboard Variant 4,Electronics,2,69284.86,Kurnool,Cash on Delivery
ORD000066862,2026-01-13,CUST116071,Ekaraj Sankaran,PROD100038,Keyboard Variant 4,Electronics,5,71506.53,Danapur,UPI
ORD000066863,2026-01-13,CUST141635,Eta Rama,PROD100458,Moisturizer Variant 4,Beauty,1,8979.64,Ajmer,Credit Card
ORD000066864,2026-01-13,CUST126522,Pranav Ramanathan,PROD100349,Wall Clock Variant 5,Home,1,7490.41,Mehsana,Debit Card
ORD000066865,2026-01-13,CUST137203,Vanya Sampath,PROD100141,Trousers Variant 2,Clothing,3,41122.48,Amravati,UPI
ORD000066866,2026-01-13,CUST149404,Qarin Morar,PROD100509,Conditioner Variant 5,Beauty,4,61297.81,Bhiwani,Credit Card
ORD000066867,2026-01-13,CUST135664,Dhriti Edwin,PROD100389,Question Bank Variant 5,Books,5,13558.19,Asansol,UPI
ORD000066868,2026-01-13,CUST122527,Zehaan Hans,PROD100426,Law Book Variant 2,Books,4,55890.17,Srinagar,Credit Card
ORD000066869,2026-01-13,CUST130264,Chatura Bhatia,PROD100113,VR Headset Variant 4,Electronics,1,27336.21,Kirari Suleman Nagar,Credit Card
ORD000066870,2026-01-13,CUST107102,Barkha Lad,PROD100482,Lipstick Variant 3,Beauty,1,51107.19,Mirzapur,Cash on Delivery
ORD000066871,2026-01-13,CUST113103,Jack Soni,PROD100477,Deodorant Variant 3,Beauty,2,26532.63,Motihari,UPI
ORD000066872,2026-01-13,CUST112814,Simon Oommen,PROD100450,Face Cream Variant 1,Beauty,4,37227.07,Bahraich,Credit Card
ORD000066873,2026-01-13,CUST117732,Oliver Srivastava,PROD100531,Hair Dryer Variant 2,Beauty,2,1710.13,Ichalkaranji,Cash on Delivery
ORD000066874,2026-01-13,CUST143714,Aradhana Rama,PROD100390,Notebook Variant 1,Books,3,63171.72,Arrah,UPI
ORD000066875,2026-01-13,CUST108291,Ekapad Bava,PROD100633,Cycling Gloves Variant 4,Sports,1,49155.44,Tadipatri,Debit Card
ORD000066876,2026-01-13,CUST105624,Caleb Sridhar,PROD100256,Induction Cooktop Variant 2,Home,1,9614.06,Naihati,Net Banking
ORD000066877,2026-01-13,CUST122054,Kavya Sundaram,PROD100136,Jeans Variant 2,Clothing,4,39671.59,Srikakulam,Debit Card
ORD000066878,2026-01-13,CUST126908,Nikita Dey,PROD100496,Hair Oil Variant 2,Beauty,2,40711.3,Satara,UPI
ORD000066879,2026-01-13,CUST140645,Damini Patla,PROD100316,Mattress Variant 2,Home,2,19250.62,Junagadh,UPI
ORD000066880,2026-01-13,CUST122822,Triveni Gola,PROD100622,Helmet Variant 3,Sports,1,76885.36,Kakinada,Cash on Delivery
ORD000066881,2026-01-13,CUST102005,Panini Sem,PROD100569,Badminton Racket Variant 5,Sports,2,56828.62,Surendranagar Dudhrej,Cash on Delivery
ORD000066882,2026-01-13,CUST149794,Girik Sheth,PROD100401,Self Help Book Variant 2,Books,1,44858.7,Jalna,Net Banking
ORD000066883,2026-01-13,CUST144443,Abeer Bains,PROD100241,Washing Machine Variant 2,Home,4,22592.87,Ambarnath,UPI
ORD000066884,2026-01-13,CUST142417,Kamala Mitra,PROD100086,Motherboard Variant 2,Electronics,4,67005.06,Unnao,Net Banking
ORD000066885,2026-01-13,CUST121527,Lakshit Kota,PROD100463,Sunscreen Variant 4,Beauty,3,69243.52,Vijayanagaram,UPI
ORD000066886,2026-01-13,CUST108772,Ekansh Rajagopal,PROD100564,Volleyball Variant 5,Sports,4,13265.85,Jammu,Debit Card
ORD000066887,2026-01-13,CUST105450,Yachana Dar,PROD100034,Power Bank Variant 5,Electronics,5,11517.43,Vijayawada,Net Banking
ORD000066888,2026-01-13,CUST118828,Sudiksha Sethi,PROD100295,Lamp Variant 1,Home,2,42116.4,Munger,Net Banking
ORD000066889,2026-01-13,CUST119300,Alexander Venkataraman,PROD100151,Sweatshirt Variant 2,Clothing,1,54449.51,Jamalpur,Cash on Delivery
ORD000066890,2026-01-13,CUST132918,Lopa Sridhar,PROD100000,Mobile Phone Variant 1,Electronics,5,57561.66,Naihati,UPI
ORD000066891,2026-01-13,CUST142777,Pooja Goda,PROD100560,Volleyball Variant 1,Sports,1,8519.86,Jaipur,Net Banking
