order_id,order_date,customer_id,customer_name,product_id,product_name,category,quantity,price,city,payment_type
ORD000039000,2026-01-08,CUST112551,Vincent Butala,PROD100202,Hoodie Variant 3,Clothing,2,69850.59,Nagpur,Credit Card
ORD000039001,2026-01-08,CUST149491,Kai Rama,PROD100429,Law Book Variant 5,Books,4,33347.27,Tiruvottiyur,UPI
ORD000039002,2026-01-08,CUST119320,Ekanta Mohanty,PROD100330,Sofa Variant 1,Home,1,65479.12,Kulti,Credit Card
ORD000039003,2026-01-08,CUST109357,Frederick Goswami,PROD100014,Tablet Variant 5,Electronics,2,22708.5,Narasaraopet,Net Banking
ORD000039004,2026-01-08,CUST101001,Andrew Sridhar,PROD100290,Ceiling Fan Variant 1,Home,1,9774.68,Tumkur,UPI
ORD000039005,2026-01-08,CUST119573,Samuel Jha,PROD100280,Air Cooler Variant 1,Home,4,60513.25,Junagadh,UPI
ORD000039006,2026-01-08,CUST127485,Gautami Bhattacharyya,PROD100598,Dumbbells Variant 4,Sports,2,48833.26,Vijayawada,Cash on Delivery
ORD000039007,2026-01-08,CUST123894,Ira Garg,PROD100287,Table Fan Variant 3,Home,2,1344.89,Asansol,Debit Card
ORD000039008,2026-01-08,CUST149696,Thomas Bassi,PROD100459,Moisturizer Variant 5,Beauty,1,76113.9,Anand,UPI
ORD000039009,2026-01-08,CUST101626,Amruta Mistry,PROD100218,Raincoat Variant 4,Clothing,4,15129.12,Gandhidham,Net Banking
ORD000039010,2026-01-08,CUST145357,Divya Dave,PROD100092,RAM Variant 3,Electronics,3,28948.99,Gwalior,Credit Card
ORD000039011,2026-01-08,CUST102273,Zilmil Nanda,PROD100437,Science Book Variant 3,Books,5,23632.85,Bidhannagar,Debit Card
ORD000039012,2026-01-08,CUST142305,Ekapad Gokhale,PROD100594,Skipping Rope Variant 5,Sports,5,55974.42,Durg,UPI
ORD000039013,2026-01-08,CUST112400,Ekaraj Kant,PROD100164,Kurti Variant 5,Clothing,5,15244.68,Khora ,UPI
ORD000039014,2026-01-08,CUST115498,Manan Chander,PROD100225,Innerwear Variant 1,Clothing,3,54063.39,Baranagar,Debit Card
ORD000039015,2026-01-08,CUST140882,Nimrat Tailor,PROD100541,Body Lotion Variant 2,Beauty,5,39509.81,Raebareli,Cash on Delivery
ORD000039016,2026-01-08,CUST140592,Kalpit Mannan,PROD100551,Cricket Ball Variant 2,Sports,1,51674.93,Raipur,Cash on Delivery
ORD000039017,2026-01-08,CUST142812,Oeshi Bala,PROD100367,Biography Variant 3,Books,3,16129.51,Mirzapur,Debit Card
ORD000039018,2026-01-08,CUST135959,Siya Sachdev,PROD100019,Smart Watch Variant 5,Electronics,3,30835.92,Vijayanagaram,Credit Card
ORD000039019,2026-01-08,CUST144526,Hemangini Chana,PROD100230,Nightwear Variant 1,Clothing,5,6606.75,Tadepalligudem,Credit Card
ORD000039020,2026-01-08,CUST102904,Imaran Balakrishnan,PROD100209,Cap Variant 5,Clothing,3,30595.58,Jalna,Cash on Delivery
ORD000039021,2026-01-08,CUST120185,Samar Deshpande,PROD100493,Compact Powder Variant 4,Beauty,5,43946.22,Karawal Nagar,Net Banking
ORD000039022,2026-01-08,CUST110378,Qasim Lata,PROD100377,Magazine Variant 3,Books,1,43499.56,Maheshtala,UPI
ORD000039023,2026-01-08,CUST131026,Ijaya Kaul,PROD100369,Biography Variant 5,Books,1,59785.48,Durgapur,Credit Card
