order_id,order_date,customer_id,customer_name,product_id,product_name,category,quantity,price,city,payment_type
ORD000134434,2026-01-24,CUST138172,Umang Yadav,PROD100112,VR Headset Variant 3,Electronics,1,76650.59,Dhule,Debit Card
ORD000134435,2026-01-24,CUST120683,Wazir Doctor,PROD100382,Exam Guide Variant 3,Books,2,18530.45,Delhi,Debit Card
ORD000134436,2026-01-24,CUST129690,Priya Chatterjee,PROD100470,Perfume Variant 1,Beauty,3,42462.69,Vijayawada,Debit Card
ORD000134437,2026-01-24,CUST101292,Banjeet Gill,PROD100072,USB Flash Drive Variant 3,Electronics,2,55510.83,Bettiah,Credit Card
ORD000134438,2026-01-24,CUST141487,Rajata Sengupta,PROD100367,Biography Variant 3,Books,2,32616.08,Kakinada,UPI
ORD000134439,2026-01-24,CUST116351,Amol Chadha,PROD100433,Maths Book Variant 4,Books,3,40277.51,Madanapalle,Cash on Delivery
ORD000134440,2026-01-24,CUST124423,Chakrika Kalla,PROD100132,Shirt Variant 3,Clothing,5,49741.2,Hajipur,UPI
ORD000134441,2026-01-24,CUST102529,Jack Mangal,PROD100280,Air Cooler Variant 1,Home,5,6088.33,Bhatpara,Credit Card
ORD000134442,2026-01-24,CUST141272,Manthan Agrawal,PROD100521,Trimmer Variant 2,Beauty,2,32761.06,Katni,Debit Card
ORD000134443,2026-01-24,CUST145476,Reyansh Nagi,PROD100069,External Hard Drive Variant 5,Electronics,1,36377.89,Unnao,Net Banking
ORD000134444,2026-01-24,CUST145704,Tanmayi Bandi,PROD100244,Washing Machine Variant 5,Home,5,29761.47,Ongole,Net Banking
ORD000134445,2026-01-24,CUST124728,Kavya Karnik,PROD100632,Cycling Gloves Variant 3,Sports,2,47220.77,Nizamabad,Net Banking
ORD000134446,2026-01-24,CUST111395,Reva Dixit,PROD100456,Moisturizer Variant 2,Beauty,2,52568.21,Sikar,Net Banking
ORD000134447,2026-01-24,CUST117588,Isaac Mital,PROD100151,Sweatshirt Variant 2,Clothing,1,76510.39,Ramgarh,Credit Card
ORD000134448,2026-01-24,CUST148309,Om Ravi,PROD100599,Dumbbells Variant 5,Sports,5,40461.04,Danapur,UPI
ORD000134449,2026-01-24,CUST104848,Panini Pai,PROD100153,Sweatshirt Variant 4,Clothing,4,16720.7,Avadi,UPI
ORD000134450,2026-01-24,CUST119593,Anya Ramachandran,PROD100418,Engineering Book Variant 4,Books,1,75588.32,Proddatur,Cash on Delivery
ORD000134451,2026-01-24,CUST140632,Harshil Bhasin,PROD100090,RAM Variant 1,Electronics,1,35550.99,Bhagalpur,Net Banking
ORD000134452,2026-01-24,CUST103613,Sai Khatri,PROD100125,T-Shirt Variant 1,Clothing,1,47678.26,Mangalore,Cash on Delivery
ORD000134453,2026-01-24,CUST118266,Nathaniel Raval,PROD100617,Sports Shoes Variant 3,Sports,1,52602.37,Hospet,Net Banking
ORD000134454,2026-01-24,CUST117619,Hardik Bawa,PROD100594,Skipping Rope Variant 5,Sports,1,26165.65,Karawal Nagar,Credit Card
ORD000134455,2026-01-24,CUST108312,Yauvani Peri,PROD100350,Door Mat Variant 1,Home,3,72791.76,Tiruchirappalli,Debit Card
ORD000134456,2026-01-24,CUST110502,Mitali Kunda,PROD100611,Gym Gloves Variant 2,Sports,1,35987.95,Udaipur,Credit Card
ORD000134457,2026-01-24,CUST124419,Finn Rao,PROD100488,Foundation Variant 4,Beauty,4,56575.65,Sambalpur,Net Banking
ORD000134458,2026-01-24,CUST132428,Ojas Chadha,PROD100376,Magazine Variant 2,Books,3,13515.72,Surendranagar Dudhrej,UPI
ORD000134459,2026-01-24,CUST124291,Vedant Madan,PROD100584,Basketball Variant 5,Sports,3,36401.72,Ongole,Net Banking
ORD000134460,2026-01-24,CUST114499,Faris Bath,PROD100428,Law Book Variant 4,Books,2,74721.5,Mirzapur,Debit Card
ORD000134461,2026-01-24,CUST112703,Samar Reddy,PROD100391,Notebook Variant 2,Books,4,9720.88,Amroha,Debit Card
ORD000134462,2026-01-24,CUST113017,Advaith Chakrabarti,PROD100083,Graphics Card Variant 4,Electronics,5,37991.86,Tirunelveli,Cash on Delivery
ORD000134463,2026-01-24,CUST133239,Madhav Hegde,PROD100450,Face Cream Variant 1,Beauty,5,17689.2,Fatehpur,Cash on Delivery
ORD000134464,2026-01-24,CUST130332,Shivani Yadav,PROD100571,Shuttlecock Variant 2,Sports,4,63985.09,Narasaraopet,Cash on Delivery
ORD000134465,2026-01-24,CUST137354,Parth Tailor,PROD100243,Washing Machine Variant 4,Home,4,59299.97,Ahmednagar,UPI
ORD000134466,2026-01-24,CUST102422,Nakul Arora,PROD100536,Straightener Variant 2,Beauty,5,12716.87,Kadapa,Cash on Delivery
ORD000134467,2026-01-24,CUST130096,Ijaya Issac,PROD100383,Exam Guide Variant 4,Books,1,22870.38,Amaravati,Debit Card
ORD000134468,2026-01-24,CUST102300,Dominic Konda,PROD100562,Volleyball Variant 3,Sports,3,15276.8,Jamnagar,Credit Card
ORD000134469,2026-01-24,CUST126568,Henry Uppal,PROD100441,History Book Variant 2,Books,4,43683.7,Bangalore,UPI
ORD000134470,2026-01-24,CUST107536,Vamakshi Mahal,PROD100392,Notebook Variant 3,Books,3,27672.64,Ahmedabad,UPI
ORD000134471,2026-01-24,CUST104799,Chaitaly Barad,PROD100328,Chair Variant 4,Home,4,44901.02,Jalandhar,UPI
ORD000134472,2026-01-24,CUST109306,Tejas Boase,PROD100253,Microwave Oven Variant 4,Home,5,71813.61,Gandhinagar,Debit Card
ORD000134473,2026-01-24,CUST113151,Ekavir Swamy,PROD100188,Skirt Variant 4,Clothing,1,71439.14,Bhimavaram,UPI
ORD000134474,2026-01-24,CUST137694,Dipta Chand,PROD100549,Cricket Bat Variant 5,Sports,3,53666.13,Panchkula,Debit Card
ORD000134475,2026-01-24,CUST146970,Charita Thaker,PROD100503,Shampoo Variant 4,Beauty,5,21717.99,Bhopal,Cash on Delivery
ORD000134476,2026-01-24,CUST142390,Dalaja Gara,PROD100243,Washing Machine Variant 4,Home,3,8026.5,Medininagar,Net Banking
ORD000134477,2026-01-24,CUST116267,Pratyush Srivastava,PROD100324,Dining Table Variant 5,Home,1,525.35,Kamarhati,Cash on Delivery
ORD000134478,2026-01-24,CUST104047,Elijah Ramachandran,PROD100070,USB Flash Drive Variant 1,Electronics,4,48700.87,Rourkela,UPI
ORD000134479,2026-01-24,CUST131805,Nidra Andra,PROD100312,Pillow Variant 3,Home,1,71609.67,Nagercoil,Cash on Delivery
ORD000134480,2026-01-24,CUST148648,Chandresh Agate,PROD100273,Water Purifier Variant 4,Home,1,57278.71,Ambarnath,Cash on Delivery
ORD000134481,2026-01-24,CUST120883,Girik Hari,PROD100228,Innerwear Variant 4,Clothing,5,69730.09,Belgaum,UPI
ORD000134482,2026-01-24,CUST136958,Tanmayi Khatri,PROD100525,Face Razor Variant 1,Beauty,3,76141.09,Singrauli,Debit Card
ORD000134483,2026-01-24,CUST138903,Unni Rege,PROD100628,Knee Guard Variant 4,Sports,4,46049.9,Ajmer,Net Banking
ORD000134484,2026-01-24,CUST137897,Lila Chakraborty,PROD100153,Sweatshirt Variant 4,Clothing,4,758.01,Tinsukia,Cash on Delivery
