order_id,order_date,customer_id,customer_name,product_id,product_name,category,quantity,price,city,payment_type
ORD000122429,2026-01-22,CUST106156,Urmi Deshmukh,PROD100161,Kurti Variant 2,Clothing,4,12360.48,Machilipatnam,Credit Card
ORD000122430,2026-01-22,CUST137624,Kai Subramaniam,PROD100483,Lipstick Variant 4,Beauty,1,21938.03,Satara,Net Banking
ORD000122431,2026-01-22,CUST104366,Faraj Chaudhuri,PROD100254,Microwave Oven Variant 5,Home,2,11715.4,Hubli–Dharwad,Net Banking
ORD000122432,2026-01-22,CUST118633,Jagat Hegde,PROD100017,Smart Watch Variant 3,Electronics,3,47561.97,Rajpur Sonarpur,Net Banking
ORD000122433,2026-01-22,CUST117488,Krish Buch,PROD100389,Question Bank Variant 5,Books,1,40131.39,Arrah,Cash on Delivery
ORD000122434,2026-01-22,CUST129758,Ekavir Sethi,PROD100548,Cricket Bat Variant 4,Sports,4,4363.39,Patna,Credit Card
ORD000122435,2026-01-22,CUST105345,Bhavika Mishra,PROD100273,Water Purifier Variant 4,Home,1,50136.11,Durg,UPI
ORD000122436,2026-01-22,CUST117315,Patrick Manda,PROD100124,Digital Camera Variant 5,Electronics,3,47861.33,Deoghar,UPI
ORD000122437,2026-01-22,CUST104121,Tanvi Bava,PROD100337,Wardrobe Variant 3,Home,5,78654.68,Bhavnagar,Cash on Delivery
ORD000122438,2026-01-22,CUST119485,Rachita Sastry,PROD100546,Cricket Bat Variant 2,Sports,1,29484.18,Salem,Credit Card
ORD000122439,2026-01-22,CUST133531,Warda Bhakta,PROD100523,Trimmer Variant 4,Beauty,2,45716.9,Khandwa,UPI
ORD000122440,2026-01-22,CUST123603,Aashi Prabhakar,PROD100440,History Book Variant 1,Books,4,18064.63,Vijayawada,Debit Card
ORD000122441,2026-01-22,CUST100998,Onveer Kota,PROD100306,Bedsheet Variant 2,Home,5,47887.63,Durg,Cash on Delivery
ORD000122442,2026-01-22,CUST101382,Oni Korpal,PROD100012,Tablet Variant 3,Electronics,4,73504.61,Pali,Credit Card
ORD000122443,2026-01-22,CUST105365,Zaitra Keer,PROD100286,Table Fan Variant 2,Home,5,42548.35,Firozabad,Net Banking
ORD000122444,2026-01-22,CUST117963,Pranit Jani,PROD100163,Kurti Variant 4,Clothing,2,39549.72,Bahraich,UPI
ORD000122445,2026-01-22,CUST128011,Upasna Dasgupta,PROD100474,Perfume Variant 5,Beauty,1,13221.54,Dewas,Cash on Delivery
ORD000122446,2026-01-22,CUST140518,Udant Butala,PROD100517,Beard Oil Variant 3,Beauty,2,58964.64,Bhind,Net Banking
ORD000122447,2026-01-22,CUST111214,Tanay Bala,PROD100488,Foundation Variant 4,Beauty,5,19452.64,Noida,Debit Card
ORD000122448,2026-01-22,CUST125157,Anamika Pradhan,PROD100279,Vacuum Cleaner Variant 5,Home,3,45838.46,Jalgaon,Net Banking
ORD000122449,2026-01-22,CUST144171,Rachit Dalal,PROD100376,Magazine Variant 2,Books,4,69819.21,Pali,Net Banking
ORD000122450,2026-01-22,CUST133406,Ayush Taneja,PROD100512,Hair Mask Variant 3,Beauty,2,4009.17,Visakhapatnam,Debit Card
ORD000122451,2026-01-22,CUST138708,Jalsa Dalal,PROD100348,Wall Clock Variant 4,Home,3,27852.36,Shimoga,Debit Card
ORD000122452,2026-01-22,CUST138067,Chavvi Dua,PROD100477,Deodorant Variant 3,Beauty,1,38122.17,Imphal,Debit Card
ORD000122453,2026-01-22,CUST120736,Advika Dada,PROD100284,Air Cooler Variant 5,Home,5,59390.84,Burhanpur,Cash on Delivery
ORD000122454,2026-01-22,CUST134137,Udarsh Murthy,PROD100025,Bluetooth Speaker Variant 1,Electronics,4,34209.94,Navi Mumbai,UPI
ORD000122455,2026-01-22,CUST128056,Faris Vig,PROD100209,Cap Variant 5,Clothing,1,19693.69,Kota,Credit Card
ORD000122456,2026-01-22,CUST109688,Gagan Bala,PROD100541,Body Lotion Variant 2,Beauty,5,17341.73,Bhagalpur,Cash on Delivery
ORD000122457,2026-01-22,CUST118319,Jack Gala,PROD100515,Beard Oil Variant 1,Beauty,1,51973.88,North Dumdum,Debit Card
ORD000122458,2026-01-22,CUST144488,Bhavini Gaba,PROD100511,Hair Mask Variant 2,Beauty,3,78797.73,Satna,UPI
ORD000122459,2026-01-22,CUST132501,Nidhi Banerjee,PROD100038,Keyboard Variant 4,Electronics,2,19781.44,Aizawl,Debit Card
ORD000122460,2026-01-22,CUST139443,Bishakha Sachar,PROD100441,History Book Variant 2,Books,1,11326.21,Serampore,Credit Card
ORD000122461,2026-01-22,CUST109354,Sara Tella,PROD100291,Ceiling Fan Variant 2,Home,4,1164.67,Akola,Debit Card
ORD000122462,2026-01-22,CUST114268,Yasti Dutta,PROD100272,Water Purifier Variant 3,Home,1,9178.49,Kadapa,Net Banking
ORD000122463,2026-01-22,CUST123951,Ishwar Sachdev,PROD100616,Sports Shoes Variant 2,Sports,5,6476.35,Uluberia,Net Banking
ORD000122464,2026-01-22,CUST114545,Rehaan Anne,PROD100235,Mixer Grinder Variant 1,Home,5,21877.93,Kumbakonam,Net Banking
ORD000122465,2026-01-22,CUST113952,Ekaraj Chandra,PROD100255,Induction Cooktop Variant 1,Home,5,9458.26,Kumbakonam,UPI
ORD000122466,2026-01-22,CUST106917,Ranbir Singhal,PROD100257,Induction Cooktop Variant 3,Home,4,20847.1,Solapur,UPI
ORD000122467,2026-01-22,CUST115600,Lajita Nanda,PROD100595,Dumbbells Variant 1,Sports,4,7949.8,Kirari Suleman Nagar,UPI
ORD000122468,2026-01-22,CUST118675,Falguni Agarwal,PROD100084,Graphics Card Variant 5,Electronics,2,32447.31,Vellore,Cash on Delivery
ORD000122469,2026-01-22,CUST125982,Jatin Kibe,PROD100515,Beard Oil Variant 1,Beauty,2,47943.51,Tadepalligudem,Cash on Delivery
ORD000122470,2026-01-22,CUST142804,Anmol Brar,PROD100240,Washing Machine Variant 1,Home,1,75247.72,Anantapuram,Net Banking
