order_id,order_date,customer_id,customer_name,product_id,product_name,category,quantity,price,city,payment_type
ORD000158433,2026-01-28,CUST111869,Chaaya Biswas,PROD100380,Exam Guide Variant 1,Books,4,34332.44,Anand,Debit Card
ORD000158434,2026-01-28,CUST103705,Omya Bobal,PROD100509,Conditioner Variant 5,Beauty,4,53045.81,Gwalior,Cash on Delivery
ORD000158435,2026-01-28,CUST106206,Nitara Wable,PROD100114,VR Headset Variant 5,Electronics,4,60834.16,Jehanabad,Debit Card
ORD000158436,2026-01-28,CUST122647,Yasti Chacko,PROD100046,Monitor Variant 2,Electronics,5,5047.45,Pondicherry,Cash on Delivery
ORD000158437,2026-01-28,CUST141775,Nidra Sinha,PROD100330,Sofa Variant 1,Home,2,77346.67,Surendranagar Dudhrej,Net Banking
ORD000158438,2026-01-28,CUST126058,Ranveer Dara,PROD100025,Bluetooth Speaker Variant 1,Electronics,4,37400.39,Gandhidham,Net Banking
ORD000158439,2026-01-28,CUST142519,Vanya Mohanty,PROD100045,Monitor Variant 1,Electronics,3,43239.5,Shimla,Cash on Delivery
ORD000158440,2026-01-28,CUST135816,Dhriti Nazareth,PROD100121,Digital Camera Variant 2,Electronics,2,36827.06,Kochi,UPI
ORD000158441,2026-01-28,CUST144316,Chameli Chaudhuri,PROD100061,Webcam Variant 2,Electronics,1,19242.98,Bihar Sharif,Credit Card
ORD000158442,2026-01-28,CUST139340,Madhavi Merchant,PROD100133,Shirt Variant 4,Clothing,2,78490.62,Gorakhpur,Cash on Delivery
ORD000158443,2026-01-28,CUST103914,Naveen Saran,PROD100293,Ceiling Fan Variant 4,Home,5,19128.8,Amritsar,Net Banking
ORD000158444,2026-01-28,CUST132622,Azaan Khatri,PROD100299,Lamp Variant 5,Home,2,31079.04,Kavali,UPI
ORD000158445,2026-01-28,CUST107724,Ijaya Mahajan,PROD100162,Kurti Variant 3,Clothing,2,45308.68,Bidhannagar,Net Banking
ORD000158446,2026-01-28,CUST127677,Rayaan Madan,PROD100528,Face Razor Variant 4,Beauty,2,73343.28,Ratlam,Credit Card
ORD000158447,2026-01-28,CUST109785,Hamsini Behl,PROD100135,Jeans Variant 1,Clothing,5,59956.57,Barasat,Credit Card
ORD000158448,2026-01-28,CUST113579,Ansh Dani,PROD100396,Diary Variant 2,Books,3,76856.8,Pudukkottai,Credit Card
ORD000158449,2026-01-28,CUST101071,Upasna Kant,PROD100226,Innerwear Variant 2,Clothing,3,14573.73,Jalgaon,Credit Card
ORD000158450,2026-01-28,CUST116743,Balendra Ray,PROD100183,Shorts Variant 4,Clothing,3,72309.09,Kamarhati,Debit Card
ORD000158451,2026-01-28,CUST140279,Amruta Chowdhury,PROD100495,Hair Oil Variant 1,Beauty,4,60901.25,Mau,Credit Card
ORD000158452,2026-01-28,CUST101586,Harinakshi Madan,PROD100418,Engineering Book Variant 4,Books,4,9124.6,Ujjain,Cash on Delivery
ORD000158453,2026-01-28,CUST106683,Robert Bhat,PROD100443,History Book Variant 4,Books,3,43504.23,Kanpur,Debit Card
ORD000158454,2026-01-28,CUST137434,Shaurya Seth,PROD100435,Science Book Variant 1,Books,5,74638.76,Amaravati,Debit Card
ORD000158455,2026-01-28,CUST121696,Gayathri Mangal,PROD100467,Serum Variant 3,Beauty,2,1112.39,Amravati,UPI
ORD000158456,2026-01-28,CUST119559,Hemangini Shroff,PROD100482,Lipstick Variant 3,Beauty,2,25544.21,Bhimavaram,Credit Card
