order_id,order_date,customer_id,customer_name,product_id,product_name,category,quantity,price,city,payment_type
ORD000191832,2026-02-03,CUST108268,Nisha Sridhar,PROD100426,Law Book Variant 2,Books,4,27250.97,Bokaro,Cash on Delivery
ORD000191833,2026-02-03,CUST104326,Shravya Vyas,PROD100068,External Hard Drive Variant 4,Electronics,1,65866.62,Begusarai,Debit Card
ORD000191834,2026-02-03,CUST138594,Kamya Das,PROD100276,Vacuum Cleaner Variant 2,Home,1,49230.97,Gorakhpur,Credit Card
ORD000191835,2026-02-03,CUST134642,Saanvi Jani,PROD100520,Trimmer Variant 1,Beauty,2,54948.27,Surendranagar Dudhrej,Cash on Delivery
ORD000191836,2026-02-03,CUST135703,Faraj Bhat,PROD100271,Water Purifier Variant 2,Home,5,77214.78,Nadiad,Cash on Delivery
ORD000191837,2026-02-03,CUST126178,Samuel Sur,PROD100124,Digital Camera Variant 5,Electronics,2,33964.08,Howrah,Cash on Delivery
ORD000191838,2026-02-03,CUST136359,Vidhi Bandi,PROD100315,Mattress Variant 1,Home,5,23223.83,Guntur,UPI
ORD000191839,2026-02-03,CUST130503,Krish Bali,PROD100183,Shorts Variant 4,Clothing,1,16338.75,Hubli–Dharwad,Debit Card
ORD000191840,2026-02-03,CUST106671,Harsh Rege,PROD100152,Sweatshirt Variant 3,Clothing,1,68071.12,Khandwa,Net Banking
ORD000191841,2026-02-03,CUST129617,Dhruv Mane,PROD100144,Trousers Variant 5,Clothing,4,49830.48,Agartala,Credit Card
ORD000191842,2026-02-03,CUST100987,Edhitha Kakar,PROD100224,Sweater Variant 5,Clothing,3,7022.53,Thane,Net Banking
ORD000191843,2026-02-03,CUST131962,Udyati Acharya,PROD100430,Maths Book Variant 1,Books,5,66401.95,Kozhikode,Credit Card
ORD000191844,2026-02-03,CUST126259,George Golla,PROD100231,Nightwear Variant 2,Clothing,1,17034.09,Karimnagar,Cash on Delivery
ORD000191845,2026-02-03,CUST121865,Omisha Vala,PROD100496,Hair Oil Variant 2,Beauty,5,15456.76,Mira-Bhayandar,Cash on Delivery
ORD000191846,2026-02-03,CUST125012,Luke Aurora,PROD100439,Science Book Variant 5,Books,2,18490.48,Dehri,Debit Card
ORD000191847,2026-02-03,CUST135455,Bhavani Aggarwal,PROD100431,Maths Book Variant 2,Books,3,5914.22,Silchar,UPI
ORD000191848,2026-02-03,CUST144975,Indira Sarin,PROD100411,Children Book Variant 2,Books,2,51734.32,Bathinda,Cash on Delivery
ORD000191849,2026-02-03,CUST121929,Peter Dyal,PROD100165,Saree Variant 1,Clothing,1,2251.05,Srinagar,Debit Card
ORD000191850,2026-02-03,CUST123356,Maanas Sant,PROD100429,Law Book Variant 5,Books,2,51145.19,Srinagar,Cash on Delivery
ORD000191851,2026-02-03,CUST112121,Kamala Mahal,PROD100316,Mattress Variant 2,Home,3,19404.29,Nagercoil,Debit Card
ORD000191852,2026-02-03,CUST129725,Manthan Sahota,PROD100543,Body Lotion Variant 4,Beauty,3,67529.05,Ratlam,Cash on Delivery
ORD000191853,2026-02-03,CUST131282,Lipika Kade,PROD100610,Gym Gloves Variant 1,Sports,3,19439.62,Tiruppur,Debit Card
ORD000191854,2026-02-03,CUST139034,Ekaraj Sibal,PROD100506,Conditioner Variant 2,Beauty,4,75724.44,Kakinada,Credit Card
ORD000191855,2026-02-03,CUST135563,Aradhana Nagy,PROD100134,Shirt Variant 5,Clothing,5,64803.83,Kurnool,Cash on Delivery
ORD000191856,2026-02-03,CUST126624,Noah Sathe,PROD100083,Graphics Card Variant 4,Electronics,4,77886.73,Noida,Credit Card
ORD000191857,2026-02-03,CUST118636,Isaiah Chaudhuri,PROD100499,Hair Oil Variant 5,Beauty,3,46318.49,Lucknow,Debit Card
ORD000191858,2026-02-03,CUST143236,Ganga Pandya,PROD100534,Hair Dryer Variant 5,Beauty,4,33412.42,Begusarai,Debit Card
ORD000191859,2026-02-03,CUST103926,Damyanti Kashyap,PROD100527,Face Razor Variant 3,Beauty,4,32422.84,Ongole,UPI
ORD000191860,2026-02-03,CUST144433,Mason Chaudhari,PROD100132,Shirt Variant 3,Clothing,1,60905.46,Danapur,Net Banking
ORD000191861,2026-02-03,CUST121458,Girindra Saini,PROD100227,Innerwear Variant 3,Clothing,4,20775.49,Dehradun,Debit Card
ORD000191862,2026-02-03,CUST128226,Amara Shanker,PROD100310,Pillow Variant 1,Home,3,62250.36,Varanasi,Net Banking
ORD000191863,2026-02-03,CUST149631,Ekiya Issac,PROD100386,Question Bank Variant 2,Books,3,21376.35,Junagadh,Net Banking
ORD000191864,2026-02-03,CUST131875,Ucchal Dara,PROD100599,Dumbbells Variant 5,Sports,2,3573.34,Khammam,Cash on Delivery
ORD000191865,2026-02-03,CUST124643,Harish Pradhan,PROD100418,Engineering Book Variant 4,Books,3,27665.8,Saharsa,Credit Card
ORD000191866,2026-02-03,CUST111277,Avni Saraf,PROD100598,Dumbbells Variant 4,Sports,4,74786.94,Sangli-Miraj & Kupwad,Debit Card
ORD000191867,2026-02-03,CUST121757,Ekantika Kunda,PROD100002,Mobile Phone Variant 3,Electronics,2,9682.55,Anand,UPI
ORD000191868,2026-02-03,CUST104355,Chanchal Dhawan,PROD100453,Face Cream Variant 4,Beauty,3,60553.13,Ambala,Debit Card
ORD000191869,2026-02-03,CUST114749,Damini Dyal,PROD100539,Straightener Variant 5,Beauty,5,23622.7,Bharatpur,Cash on Delivery
ORD000191870,2026-02-03,CUST137841,Warjas Bhalla,PROD100463,Sunscreen Variant 4,Beauty,3,69461.78,Ujjain,Debit Card
ORD000191871,2026-02-03,CUST142987,Rehaan Dutta,PROD100566,Badminton Racket Variant 2,Sports,4,30002.55,Tezpur,Debit Card
ORD000191872,2026-02-03,CUST127308,Aradhana Sura,PROD100396,Diary Variant 2,Books,2,64343.99,Uluberia,Cash on Delivery
ORD000191873,2026-02-03,CUST107779,Aarnav Tak,PROD100171,Lehenga Variant 2,Clothing,1,10880.7,Siliguri,Net Banking
ORD000191874,2026-02-03,CUST134132,Udarsh Pandit,PROD100406,Story Book Variant 2,Books,1,62059.84,Sambhal,UPI
ORD000191875,2026-02-03,CUST130753,Edhitha Sinha,PROD100094,RAM Variant 5,Electronics,1,1187.32,Berhampore,Cash on Delivery
ORD000191876,2026-02-03,CUST114745,Manan Kunda,PROD100154,Sweatshirt Variant 5,Clothing,4,55685.41,Mango,Credit Card
ORD000191877,2026-02-03,CUST107608,Eesha Nigam,PROD100426,Law Book Variant 2,Books,2,70919.05,Gwalior,UPI
ORD000191878,2026-02-03,CUST121103,Darika Khatri,PROD100492,Compact Powder Variant 3,Beauty,5,3328.0,Pallavaram,Credit Card
ORD000191879,2026-02-03,CUST116112,Rehaan Soman,PROD100537,Straightener Variant 3,Beauty,1,32120.33,Bettiah,Net Banking
ORD000191880,2026-02-03,CUST103113,Matthew Kamdar,PROD100203,Hoodie Variant 4,Clothing,1,16752.85,Sasaram,Debit Card
ORD000191881,2026-02-03,CUST100836,Benjamin Jaggi,PROD100491,Compact Powder Variant 2,Beauty,5,22756.48,Durg,UPI
ORD000191882,2026-02-03,CUST131148,Rudra Suri,PROD100394,Notebook Variant 5,Books,5,27992.32,Bongaigaon,Cash on Delivery
ORD000191883,2026-02-03,CUST147122,Tanmayi Kannan,PROD100453,Face Cream Variant 4,Beauty,3,5397.08,Bhagalpur,UPI
ORD000191884,2026-02-03,CUST101302,Falak Samra,PROD100571,Shuttlecock Variant 2,Sports,5,39273.92,Kamarhati,Debit Card
ORD000191885,2026-02-03,CUST105926,Ojas Sem,PROD100566,Badminton Racket Variant 2,Sports,2,71914.94,Kirari Suleman Nagar,Net Banking
ORD000191886,2026-02-03,CUST127020,Siddharth Nori,PROD100085,Motherboard Variant 1,Electronics,1,2391.73,Udaipur,Debit Card
ORD000191887,2026-02-03,CUST142642,Ronith Mahal,PROD100632,Cycling Gloves Variant 3,Sports,5,64846.18,Erode,Cash on Delivery
ORD000191888,2026-02-03,CUST105034,Naksh Lata,PROD100288,Table Fan Variant 4,Home,5,52285.87,Srinagar,Cash on Delivery
ORD000191889,2026-02-03,CUST139400,Meera Dey,PROD100141,Trousers Variant 2,Clothing,1,29948.95,Jamshedpur,Net Banking
ORD000191890,2026-02-03,CUST109407,Rishi Khatri,PROD100511,Hair Mask Variant 2,Beauty,5,51213.21,Madanapalle,Cash on Delivery
