order_id,order_date,customer_id,customer_name,product_id,product_name,category,quantity,price,city,payment_type
ORD000084893,2026-01-16,CUST111291,Nitesh Som,PROD100599,Dumbbells Variant 5,Sports,5,43050.26,Medininagar,Cash on Delivery
ORD000084894,2026-01-16,CUST103927,Harish Mann,PROD100474,Perfume Variant 5,Beauty,1,53764.17,Aurangabad,UPI
ORD000084895,2026-01-16,CUST102793,Arunima Chauhan,PROD100053,Printer Variant 4,Electronics,3,69002.95,Dewas,Cash on Delivery
ORD000084896,2026-01-16,CUST140941,Falguni Bose,PROD100154,Sweatshirt Variant 5,Clothing,1,5727.39,Varanasi,Cash on Delivery
ORD000084897,2026-01-16,CUST140108,Garima Shukla,PROD100414,Children Book Variant 5,Books,2,14383.45,Bardhaman,Cash on Delivery
ORD000084898,2026-01-16,CUST124553,Abha Nath,PROD100516,Beard Oil Variant 2,Beauty,3,38536.59,Vasai-Virar,Debit Card
ORD000084899,2026-01-16,CUST146117,Idika Tripathi,PROD100345,Wall Clock Variant 1,Home,4,27548.94,Etawah,UPI
ORD000084900,2026-01-16,CUST143776,Qadim Chana,PROD100333,Sofa Variant 4,Home,2,66683.28,Mysore,Cash on Delivery
ORD000084901,2026-01-16,CUST141262,Yatan Mitra,PROD100596,Dumbbells Variant 2,Sports,1,50186.16,Anantapuram,Net Banking
ORD000084902,2026-01-16,CUST109624,Bhavika Shroff,PROD100434,Maths Book Variant 5,Books,4,79958.97,Pudukkottai,UPI
ORD000084903,2026-01-16,CUST144392,Arya Sastry,PROD100004,Mobile Phone Variant 5,Electronics,4,76641.12,Satna,Credit Card
ORD000084904,2026-01-16,CUST148173,Riya Sagar,PROD100049,Monitor Variant 5,Electronics,4,43638.81,Ichalkaranji,UPI
ORD000084905,2026-01-16,CUST117977,Chakradhar Rajagopalan,PROD100624,Helmet Variant 5,Sports,2,55517.0,Kulti,Debit Card
ORD000084906,2026-01-16,CUST132127,Nitesh Devi,PROD100184,Shorts Variant 5,Clothing,1,62964.16,Hubli–Dharwad,Cash on Delivery
ORD000084907,2026-01-16,CUST111068,Avni Dutta,PROD100612,Gym Gloves Variant 3,Sports,5,63239.83,Bhubaneswar,Cash on Delivery
ORD000084908,2026-01-16,CUST102183,Max Arora,PROD100587,Yoga Mat Variant 3,Sports,5,27019.41,Naihati,Net Banking
ORD000084909,2026-01-16,CUST132148,Neel Choudhary,PROD100374,Comics Variant 5,Books,1,17689.65,Rampur,Debit Card
ORD000084910,2026-01-16,CUST139154,Oscar Bahl,PROD100373,Comics Variant 4,Books,2,68391.77,Latur,Debit Card
ORD000084911,2026-01-16,CUST124606,Upasna Ratti,PROD100514,Hair Mask Variant 5,Beauty,5,78326.14,Srikakulam,Credit Card
ORD000084912,2026-01-16,CUST148396,Ria Bhalla,PROD100490,Compact Powder Variant 1,Beauty,1,50588.16,Hubli–Dharwad,Debit Card
ORD000084913,2026-01-16,CUST109170,Urishilla Sathe,PROD100423,Medical Book Variant 4,Books,5,59083.53,Muzaffarpur,UPI
ORD000084914,2026-01-16,CUST101178,Laksh Kannan,PROD100232,Nightwear Variant 3,Clothing,5,43194.79,Noida,Cash on Delivery
ORD000084915,2026-01-16,CUST139755,Banjeet Behl,PROD100126,T-Shirt Variant 2,Clothing,5,78154.19,Sirsa,UPI
ORD000084916,2026-01-16,CUST122205,Farhan Bansal,PROD100366,Biography Variant 2,Books,3,43122.2,Haridwar,UPI
ORD000084917,2026-01-16,CUST127690,Anvi Walla,PROD100219,Raincoat Variant 5,Clothing,4,51875.35,Bulandshahr,Credit Card
ORD000084918,2026-01-16,CUST139944,Falguni Dhawan,PROD100189,Skirt Variant 5,Clothing,2,50294.98,Vijayanagaram,Cash on Delivery
ORD000084919,2026-01-16,CUST149855,Jackson Chaudry,PROD100549,Cricket Bat Variant 5,Sports,3,24264.08,Thane,Cash on Delivery
ORD000084920,2026-01-16,CUST139286,Nikita Wali,PROD100402,Self Help Book Variant 3,Books,2,2689.06,Kumbakonam,UPI
ORD000084921,2026-01-16,CUST116591,Fariq Karan,PROD100375,Magazine Variant 1,Books,3,71286.51,Ujjain,Cash on Delivery
ORD000084922,2026-01-16,CUST142203,Dakshesh Bansal,PROD100249,Refrigerator Variant 5,Home,1,26942.66,Haldia,Cash on Delivery
ORD000084923,2026-01-16,CUST117405,Kamala Balakrishnan,PROD100328,Chair Variant 4,Home,3,54777.72,Faridabad,Debit Card
ORD000084924,2026-01-16,CUST146255,Noah Nath,PROD100427,Law Book Variant 3,Books,3,14063.27,Bhimavaram,Credit Card
ORD000084925,2026-01-16,CUST125023,Chandresh Goswami,PROD100464,Sunscreen Variant 5,Beauty,4,64215.49,Ulhasnagar,Debit Card
ORD000084926,2026-01-16,CUST144738,Nathaniel Datta,PROD100383,Exam Guide Variant 4,Books,5,75765.9,Uluberia,Net Banking
ORD000084927,2026-01-16,CUST137962,Ijaya Rana,PROD100336,Wardrobe Variant 2,Home,4,29247.48,Jorhat,Cash on Delivery
ORD000084928,2026-01-16,CUST114197,Jeremiah Seshadri,PROD100493,Compact Powder Variant 4,Beauty,1,30849.21,Siliguri,Credit Card
ORD000084929,2026-01-16,CUST119385,Kalpit Sarkar,PROD100240,Washing Machine Variant 1,Home,2,66148.82,Thoothukudi,Net Banking
ORD000084930,2026-01-16,CUST113491,Anusha Sahota,PROD100442,History Book Variant 3,Books,4,14822.37,Ajmer,Credit Card
ORD000084931,2026-01-16,CUST106505,Yashodhara Mitter,PROD100273,Water Purifier Variant 4,Home,2,1095.9,Tumkur,Cash on Delivery
ORD000084932,2026-01-16,CUST103257,Vihaan Rajan,PROD100516,Beard Oil Variant 2,Beauty,3,75067.63,Naihati,UPI
ORD000084933,2026-01-16,CUST134155,Lavanya Kaul,PROD100426,Law Book Variant 2,Books,4,6393.49,Howrah,Credit Card
ORD000084934,2026-01-16,CUST111669,Chandani Walla,PROD100430,Maths Book Variant 1,Books,1,47823.7,Rajkot,Net Banking
ORD000084935,2026-01-16,CUST118148,Nihal Chaudhary,PROD100221,Sweater Variant 2,Clothing,5,29489.69,Rohtak,Debit Card
ORD000084936,2026-01-16,CUST147274,Hardik Balakrishnan,PROD100578,Tennis Racket Variant 4,Sports,4,47727.63,Tezpur,Net Banking
ORD000084937,2026-01-16,CUST125158,Yug Parikh,PROD100211,Socks Variant 2,Clothing,1,28516.97,Madurai,Debit Card
ORD000084938,2026-01-16,CUST131170,Wridesh Srinivas,PROD100065,External Hard Drive Variant 1,Electronics,2,19105.1,Thrissur,Credit Card
