order_id,order_date,customer_id,customer_name,product_id,product_name,category,quantity,price,city,payment_type
ORD000102914,2026-01-19,CUST143518,Gautam Rau,PROD100195,Track Pants Variant 1,Clothing,1,44518.22,Ajmer,Net Banking
ORD000102915,2026-01-19,CUST100764,Amara Mani,PROD100411,Children Book Variant 2,Books,3,62870.61,Ujjain,Credit Card
ORD000102916,2026-01-19,CUST126394,Qarin Gera,PROD100333,Sofa Variant 4,Home,2,35135.22,Mysore,Debit Card
ORD000102917,2026-01-19,CUST142600,Samarth Sharma,PROD100129,T-Shirt Variant 5,Clothing,3,24287.05,Bangalore,Net Banking
ORD000102918,2026-01-19,CUST128146,Chameli Hegde,PROD100183,Shorts Variant 4,Clothing,5,40052.3,Khora ,Cash on Delivery
ORD000102919,2026-01-19,CUST125128,Oliver Baral,PROD100628,Knee Guard Variant 4,Sports,1,19553.4,North Dumdum,UPI
ORD000102920,2026-01-19,CUST146893,Aarush Dutt,PROD100197,Track Pants Variant 3,Clothing,2,19782.84,Thane,UPI
ORD000102921,2026-01-19,CUST145970,Ekiya Karnik,PROD100015,Smart Watch Variant 1,Electronics,1,28459.86,Tadepalligudem,Credit Card
ORD000102922,2026-01-19,CUST144110,Samesh Chadha,PROD100094,RAM Variant 5,Electronics,3,73234.94,Hajipur,Cash on Delivery
ORD000102923,2026-01-19,CUST120559,Aryan Krishnan,PROD100517,Beard Oil Variant 3,Beauty,5,28211.52,Tiruvottiyur,Debit Card
ORD000102924,2026-01-19,CUST133147,Netra Ray,PROD100577,Tennis Racket Variant 3,Sports,2,17933.38,Tadipatri,Debit Card
ORD000102925,2026-01-19,CUST148061,Hritik Mani,PROD100096,SSD Variant 2,Electronics,5,38875.5,Haridwar,Debit Card
ORD000102926,2026-01-19,CUST147085,Ekbal Oommen,PROD100160,Kurti Variant 1,Clothing,2,25797.82,Faridabad,Credit Card
ORD000102927,2026-01-19,CUST127673,Anvi Vyas,PROD100075,Gaming Console Variant 1,Electronics,4,16216.73,Ichalkaranji,UPI
ORD000102928,2026-01-19,CUST106849,Alexander Mutti,PROD100044,Mouse Variant 5,Electronics,4,357.51,Aurangabad,Credit Card
ORD000102929,2026-01-19,CUST148263,Qabil Ahluwalia,PROD100252,Microwave Oven Variant 3,Home,4,65974.87,Coimbatore,UPI
ORD000102930,2026-01-19,CUST142935,Ansh Prakash,PROD100569,Badminton Racket Variant 5,Sports,3,66201.16,Mathura,Net Banking
ORD000102931,2026-01-19,CUST149560,Ubika Sanghvi,PROD100185,Skirt Variant 1,Clothing,5,26701.76,Baranagar,Debit Card
ORD000102932,2026-01-19,CUST131368,Frederick Roy,PROD100232,Nightwear Variant 3,Clothing,2,45851.52,Allahabad,Debit Card
ORD000102933,2026-01-19,CUST123650,Yug Kari,PROD100399,Diary Variant 5,Books,4,34734.13,Guwahati,Net Banking
ORD000102934,2026-01-19,CUST133601,Laksh Bobal,PROD100229,Innerwear Variant 5,Clothing,1,15253.78,Bidar,UPI
ORD000102935,2026-01-19,CUST116931,Saumya Sarma,PROD100148,Jacket Variant 4,Clothing,2,49861.84,Raebareli,Credit Card
ORD000102936,2026-01-19,CUST149543,Anthony Kaul,PROD100291,Ceiling Fan Variant 2,Home,4,76572.86,Gudivada,Credit Card
ORD000102937,2026-01-19,CUST123652,Abha Doshi,PROD100296,Lamp Variant 2,Home,4,24936.18,Anantapuram,Credit Card
ORD000102938,2026-01-19,CUST138675,Falak Prashad,PROD100095,SSD Variant 1,Electronics,1,51995.74,Bhiwani,Debit Card
ORD000102939,2026-01-19,CUST142586,Avni Muni,PROD100118,Drone Variant 4,Electronics,5,8290.36,Bhalswa Jahangir Pur,Net Banking
ORD000102940,2026-01-19,CUST131874,Osha Majumdar,PROD100358,Novel Variant 4,Books,5,66984.29,Ratlam,UPI
ORD000102941,2026-01-19,CUST136159,Ishani Din,PROD100148,Jacket Variant 4,Clothing,5,74148.31,Aurangabad,Cash on Delivery
ORD000102942,2026-01-19,CUST113490,Nathaniel Lad,PROD100167,Saree Variant 3,Clothing,1,35491.39,Kolhapur,Net Banking
ORD000102943,2026-01-19,CUST146512,Viraj Sachdeva,PROD100412,Children Book Variant 3,Books,5,32160.92,North Dumdum,Credit Card
ORD000102944,2026-01-19,CUST143971,Lekha Modi,PROD100535,Straightener Variant 1,Beauty,4,72460.39,Hyderabad,UPI
ORD000102945,2026-01-19,CUST112902,Devansh Pall,PROD100478,Deodorant Variant 4,Beauty,4,9562.87,Naihati,UPI
ORD000102946,2026-01-19,CUST124452,Adya Kashyap,PROD100317,Mattress Variant 3,Home,4,21776.03,Suryapet,Cash on Delivery
ORD000102947,2026-01-19,CUST106335,Lucky Deol,PROD100422,Medical Book Variant 3,Books,4,18151.53,Loni,Credit Card
ORD000102948,2026-01-19,CUST113033,Qasim Savant,PROD100306,Bedsheet Variant 2,Home,2,35678.35,Amritsar,Credit Card
ORD000102949,2026-01-19,CUST136078,Kamala Ghose,PROD100110,VR Headset Variant 1,Electronics,2,78232.36,Sirsa,Credit Card
ORD000102950,2026-01-19,CUST132386,Deepa Mukhopadhyay,PROD100107,Projector Variant 3,Electronics,3,45173.16,Munger,Credit Card
ORD000102951,2026-01-19,CUST132969,Rajeshri Narula,PROD100378,Magazine Variant 4,Books,2,26358.22,Tadipatri,Cash on Delivery
ORD000102952,2026-01-19,CUST131782,Tanvi Nagar,PROD100169,Saree Variant 5,Clothing,1,6345.34,Pali,Net Banking
ORD000102953,2026-01-19,CUST131710,Neel Gandhi,PROD100555,Football Variant 1,Sports,1,48750.28,Chapra,Cash on Delivery
ORD000102954,2026-01-19,CUST124054,Leela Keer,PROD100160,Kurti Variant 1,Clothing,1,36011.38,Tadipatri,UPI
ORD000102955,2026-01-19,CUST111811,Pranav Bose,PROD100511,Hair Mask Variant 2,Beauty,3,19932.64,Bellary,Cash on Delivery
ORD000102956,2026-01-19,CUST119201,Ekantika Dutta,PROD100632,Cycling Gloves Variant 3,Sports,2,1683.19,Bhilai,UPI
ORD000102957,2026-01-19,CUST138392,Ekaja Chander,PROD100350,Door Mat Variant 1,Home,1,71510.0,Aizawl,UPI
ORD000102958,2026-01-19,CUST116024,Laksh Basak,PROD100589,Yoga Mat Variant 5,Sports,2,52473.66,Kamarhati,Debit Card
ORD000102959,2026-01-19,CUST101052,Guneet Pal,PROD100221,Sweater Variant 2,Clothing,1,55176.62,Nellore,Debit Card
ORD000102960,2026-01-19,CUST112569,Anay Khurana,PROD100546,Cricket Bat Variant 2,Sports,1,47216.4,Pimpri-Chinchwad,Net Banking
ORD000102961,2026-01-19,CUST130188,Peter Shan,PROD100213,Socks Variant 4,Clothing,1,50033.81,Gorakhpur,Cash on Delivery
ORD000102962,2026-01-19,CUST129940,Chaitaly Nagar,PROD100096,SSD Variant 2,Electronics,5,70483.53,Gulbarga,Cash on Delivery
ORD000102963,2026-01-19,CUST143194,Chameli Morar,PROD100444,History Book Variant 5,Books,4,10329.82,Bilaspur,Credit Card
ORD000102964,2026-01-19,CUST143842,Yash Prakash,PROD100186,Skirt Variant 2,Clothing,3,51282.03,Purnia,Debit Card
ORD000102965,2026-01-19,CUST112042,Chavvi Handa,PROD100484,Lipstick Variant 5,Beauty,5,25770.0,Guwahati,UPI
ORD000102966,2026-01-19,CUST139842,Oni Dasgupta,PROD100095,SSD Variant 1,Electronics,2,68943.11,Bhilwara,UPI
ORD000102967,2026-01-19,CUST146261,Darika Dhar,PROD100153,Sweatshirt Variant 4,Clothing,3,23973.35,Arrah,Credit Card
ORD000102968,2026-01-19,CUST115556,Watika Goswami,PROD100602,Resistance Band Variant 3,Sports,1,68835.67,Nellore,Debit Card
ORD000102969,2026-01-19,CUST121545,Jackson Srivastava,PROD100554,Cricket Ball Variant 5,Sports,5,34904.67,Kumbakonam,Cash on Delivery
ORD000102970,2026-01-19,CUST114548,Warda Mohan,PROD100266,Iron Variant 2,Home,1,70037.44,Ulhasnagar,Net Banking
ORD000102971,2026-01-19,CUST136615,Gaurang Mandal,PROD100485,Foundation Variant 1,Beauty,4,1582.7,Salem,Debit Card
ORD000102972,2026-01-19,CUST126730,Nitara Sharaf,PROD100473,Perfume Variant 4,Beauty,3,14520.48,Arrah,Credit Card
