order_id,order_date,customer_id,customer_name,product_id,product_name,category,quantity,price,city,payment_type
ORD000000001,2026-01-01,CUST112916,Brijesh Parekh,PROD100088,Motherboard Variant 4,Electronics,4,59143.6,Bharatpur,Net Banking
ORD000000002,2026-01-01,CUST124223,Yutika Krishnamurthy,PROD100138,Jeans Variant 4,Clothing,1,79933.97,Aligarh,Credit Card
ORD000000003,2026-01-01,CUST103040,Yashasvi Reddy,PROD100049,Monitor Variant 5,Electronics,4,63680.89,Kulti,Credit Card
ORD000000004,2026-01-01,CUST136252,Hemang Rajan,PROD100609,Treadmill Variant 5,Sports,2,5764.34,Bhiwandi,Cash on Delivery
ORD000000005,2026-01-01,CUST106105,Lopa Ramanathan,PROD100017,Smart Watch Variant 3,Electronics,4,14437.33,Secunderabad,Credit Card
ORD000000006,2026-01-01,CUST126657,Vasudha Dhawan,PROD100249,Refrigerator Variant 5,Home,3,67126.02,Chennai,Debit Card
ORD000000007,2026-01-01,CUST109490,Ria Bhandari,PROD100581,Basketball Variant 2,Sports,3,9650.07,Cuttack,Cash on Delivery
ORD000000008,2026-01-01,CUST124841,Jonathan Kara,PROD100125,T-Shirt Variant 1,Clothing,2,38868.24,Sikar,Cash on Delivery
ORD000000009,2026-01-01,CUST135594,Warinder Bath,PROD100240,Washing Machine Variant 1,Home,2,3019.53,Saharsa,Credit Card
ORD000000010,2026-01-01,CUST141809,Vincent Sami,PROD100604,Resistance Band Variant 5,Sports,1,55908.82,Hapur,Debit Card
ORD000000011,2026-01-01,CUST104922,Ganga Yogi,PROD100486,Foundation Variant 2,Beauty,2,10140.29,Mau,Debit Card
ORD000000012,2026-01-01,CUST137299,Yuvraj Ramaswamy,PROD100585,Yoga Mat Variant 1,Sports,1,75565.67,Asansol,UPI
ORD000000013,2026-01-01,CUST116470,Chaitaly Grewal,PROD100157,Kurta Variant 3,Clothing,3,18950.07,Chapra,Cash on Delivery
ORD000000014,2026-01-01,CUST126783,Janya Khare,PROD100380,Exam Guide Variant 1,Books,3,48503.01,Dindigul,Net Banking
