order_id,order_date,customer_id,customer_name,product_id,product_name,category,quantity,price,city,payment_type
ORD000115716,2026-01-21,CUST114855,Om Ramesh,PROD100384,Exam Guide Variant 5,Books,2,8664.43,Phagwara,Net Banking
ORD000115717,2026-01-21,CUST101013,Nandini Srivastava,PROD100526,Face Razor Variant 2,Beauty,4,17216.71,Gangtok,Cash on Delivery
ORD000115718,2026-01-21,CUST112324,Darpan Dyal,PROD100314,Pillow Variant 5,Home,3,61543.44,Patna,Cash on Delivery
ORD000115719,2026-01-21,CUST129664,Sanya Mani,PROD100240,Washing Machine Variant 1,Home,3,68608.65,Dehradun,Debit Card
ORD000115720,2026-01-21,CUST112016,Vritti Bose,PROD100194,Top Variant 5,Clothing,4,75152.55,Tadepalligudem,Credit Card
ORD000115721,2026-01-21,CUST127052,Harinakshi Mitra,PROD100122,Digital Camera Variant 3,Electronics,5,37239.26,Nangloi Jat,UPI
ORD000115722,2026-01-21,CUST148481,Gavin Bansal,PROD100589,Yoga Mat Variant 5,Sports,3,22020.96,Kolhapur,Net Banking
ORD000115723,2026-01-21,CUST137391,Zashil Kari,PROD100563,Volleyball Variant 4,Sports,5,76210.21,Morena,UPI
ORD000115724,2026-01-21,CUST129214,Brinda Srinivasan,PROD100374,Comics Variant 5,Books,1,35269.82,Panihati,Net Banking
ORD000115725,2026-01-21,CUST110445,Irya Naidu,PROD100054,Printer Variant 5,Electronics,3,21585.29,Secunderabad,Net Banking
ORD000115726,2026-01-21,CUST104933,Chaman Bhalla,PROD100150,Sweatshirt Variant 1,Clothing,4,8797.05,Thrissur,Debit Card
ORD000115727,2026-01-21,CUST122193,Pavani Puri,PROD100451,Face Cream Variant 2,Beauty,4,20602.63,Madhyamgram,UPI
ORD000115728,2026-01-21,CUST146688,Dalaja Prasad,PROD100399,Diary Variant 5,Books,2,55814.3,Aizawl,Net Banking
ORD000115729,2026-01-21,CUST104041,Geetika Ravel,PROD100488,Foundation Variant 4,Beauty,1,66182.54,Kulti,Credit Card
ORD000115730,2026-01-21,CUST130883,Mugdha Kuruvilla,PROD100059,Router Variant 5,Electronics,2,59207.57,Udupi,Debit Card
ORD000115731,2026-01-21,CUST109647,Ekbal Swamy,PROD100228,Innerwear Variant 4,Clothing,1,10542.77,Ambala,Net Banking
ORD000115732,2026-01-21,CUST136114,Nathan Atwal,PROD100378,Magazine Variant 4,Books,2,40491.36,Morena,Credit Card
ORD000115733,2026-01-21,CUST147521,Charles Patla,PROD100396,Diary Variant 2,Books,3,58805.94,Bhiwani,Net Banking
ORD000115734,2026-01-21,CUST101446,Agastya Mutti,PROD100510,Hair Mask Variant 1,Beauty,5,26179.33,Guntur,Credit Card
ORD000115735,2026-01-21,CUST109172,Warjas Sinha,PROD100503,Shampoo Variant 4,Beauty,4,19244.58,Kishanganj,Credit Card
ORD000115736,2026-01-21,CUST148910,Omisha Raval,PROD100583,Basketball Variant 4,Sports,3,56451.65,Rohtak,Net Banking
ORD000115737,2026-01-21,CUST132436,Yuvraj Bobal,PROD100426,Law Book Variant 2,Books,5,32114.15,Chandrapur,Credit Card
ORD000115738,2026-01-21,CUST111737,Owen Ray,PROD100462,Sunscreen Variant 3,Beauty,1,46870.29,Hazaribagh,Debit Card
ORD000115739,2026-01-21,CUST148247,Jasmit Rastogi,PROD100229,Innerwear Variant 5,Clothing,1,34182.7,Aizawl,Net Banking
ORD000115740,2026-01-21,CUST134385,Niharika Subramaniam,PROD100309,Bedsheet Variant 5,Home,4,18986.16,Chinsurah,Credit Card
ORD000115741,2026-01-21,CUST130965,Chameli Tella,PROD100067,External Hard Drive Variant 3,Electronics,5,37556.82,Bihar Sharif,Cash on Delivery
ORD000115742,2026-01-21,CUST104660,Isha Sur,PROD100426,Law Book Variant 2,Books,4,79674.67,Ambattur,Cash on Delivery
ORD000115743,2026-01-21,CUST123689,Yash Chatterjee,PROD100212,Socks Variant 3,Clothing,4,36517.85,Agartala,Debit Card
ORD000115744,2026-01-21,CUST120771,Xavier Bora,PROD100431,Maths Book Variant 2,Books,3,67443.37,Durgapur,UPI
ORD000115745,2026-01-21,CUST127464,Ekanta Mukhopadhyay,PROD100267,Iron Variant 3,Home,3,39105.7,Mumbai,UPI
ORD000115746,2026-01-21,CUST103914,Naveen Saran,PROD100118,Drone Variant 4,Electronics,2,6780.57,Amritsar,Net Banking
ORD000115747,2026-01-21,CUST124219,Triveni Prashad,PROD100309,Bedsheet Variant 5,Home,5,49650.91,Amravati,Credit Card
ORD000115748,2026-01-21,CUST138986,Abha Kala,PROD100368,Biography Variant 4,Books,4,67130.97,Udupi,Debit Card
ORD000115749,2026-01-21,CUST149925,Hritik Nagar,PROD100067,External Hard Drive Variant 3,Electronics,5,28506.16,Parbhani,Debit Card
ORD000115750,2026-01-21,CUST134208,Gayathri Soni,PROD100325,Chair Variant 1,Home,4,24236.64,Ozhukarai,Net Banking
ORD000115751,2026-01-21,CUST129521,Victor Seshadri,PROD100510,Hair Mask Variant 1,Beauty,3,44889.9,Purnia,Credit Card
ORD000115752,2026-01-21,CUST114720,Deepa Ben,PROD100294,Ceiling Fan Variant 5,Home,4,54343.89,Surendranagar Dudhrej,Net Banking
ORD000115753,2026-01-21,CUST114325,Tanvi Sankar,PROD100220,Sweater Variant 1,Clothing,1,22149.59,Karimnagar,Debit Card
ORD000115754,2026-01-21,CUST120786,Triya Rege,PROD100419,Engineering Book Variant 5,Books,1,7251.81,Sikar,Credit Card
