order_id,order_date,customer_id,customer_name,product_id,product_name,category,quantity,price,city,payment_type
ORD000140250,2026-01-25,CUST111218,Laksh Jain,PROD100145,Jacket Variant 1,Clothing,5,456.07,Sambhal,Cash on Delivery
ORD000140251,2026-01-25,CUST111382,Shaurya Arora,PROD100055,Router Variant 1,Electronics,1,1790.71,Surat,Debit Card
ORD000140252,2026-01-25,CUST104289,Hritik Seshadri,PROD100496,Hair Oil Variant 2,Beauty,4,53076.65,Tiruchirappalli,UPI
ORD000140253,2026-01-25,CUST100453,Samarth Comar,PROD100384,Exam Guide Variant 5,Books,2,34694.54,Tenali,Net Banking
ORD000140254,2026-01-25,CUST107249,Abhimanyu Mannan,PROD100403,Self Help Book Variant 4,Books,5,74185.08,Jorhat,Debit Card
ORD000140255,2026-01-25,CUST120070,Ijaya Mand,PROD100562,Volleyball Variant 3,Sports,5,5634.9,Kadapa,Net Banking
ORD000140256,2026-01-25,CUST119236,Robert Dey,PROD100442,History Book Variant 3,Books,3,10754.49,Dhule,Credit Card
ORD000140257,2026-01-25,CUST101218,Varenya Sule,PROD100360,Textbook Variant 1,Books,2,10284.13,Kavali,UPI
ORD000140258,2026-01-25,CUST147863,Tamanna Date,PROD100333,Sofa Variant 4,Home,4,65205.11,Kakinada,UPI
ORD000140259,2026-01-25,CUST117868,Yochana Borde,PROD100155,Kurta Variant 1,Clothing,2,28394.89,Dharmavaram,Credit Card
ORD000140260,2026-01-25,CUST138216,Advik Boase,PROD100169,Saree Variant 5,Clothing,3,17128.76,Satna,UPI
ORD000140261,2026-01-25,CUST138506,Ishwar Mitra,PROD100021,Headphones Variant 2,Electronics,3,35867.52,Vasai-Virar,Debit Card
ORD000140262,2026-01-25,CUST127464,Ekanta Mukhopadhyay,PROD100165,Saree Variant 1,Clothing,3,46394.54,Mumbai,Credit Card
ORD000140263,2026-01-25,CUST141153,Ekta Pau,PROD100524,Trimmer Variant 5,Beauty,4,54882.01,Gopalpur,UPI
ORD000140264,2026-01-25,CUST115591,Ishita Nayar,PROD100400,Self Help Book Variant 1,Books,5,50359.22,Mango,Debit Card
ORD000140265,2026-01-25,CUST127187,Kamala Bath,PROD100404,Self Help Book Variant 5,Books,1,7470.0,Pallavaram,Debit Card
ORD000140266,2026-01-25,CUST130607,Ekani Raju,PROD100185,Skirt Variant 1,Clothing,3,12746.39,Kolkata,UPI
ORD000140267,2026-01-25,CUST136631,Andrew Ramesh,PROD100601,Resistance Band Variant 2,Sports,5,4786.53,Proddatur,Cash on Delivery
ORD000140268,2026-01-25,CUST121635,Yadavi Parmer,PROD100272,Water Purifier Variant 3,Home,5,32365.64,Morbi,Cash on Delivery
ORD000140269,2026-01-25,CUST133638,Yamini Munshi,PROD100622,Helmet Variant 3,Sports,2,15084.15,Amravati,Debit Card
ORD000140270,2026-01-25,CUST118245,Vedhika Mukherjee,PROD100163,Kurti Variant 4,Clothing,5,62095.83,Jorhat,Cash on Delivery
ORD000140271,2026-01-25,CUST128511,Xalak Deshpande,PROD100140,Trousers Variant 1,Clothing,3,40346.3,Ghaziabad,Net Banking
ORD000140272,2026-01-25,CUST107542,Charvi Nazareth,PROD100314,Pillow Variant 5,Home,4,78064.73,Coimbatore,UPI
ORD000140273,2026-01-25,CUST140574,Jai Guha,PROD100084,Graphics Card Variant 5,Electronics,4,73682.96,Bilaspur,UPI
ORD000140274,2026-01-25,CUST125791,Radhika Kaur,PROD100564,Volleyball Variant 5,Sports,4,56515.52,Pimpri-Chinchwad,UPI
ORD000140275,2026-01-25,CUST140634,Meghana Iyer,PROD100124,Digital Camera Variant 5,Electronics,5,14339.72,Mira-Bhayandar,Debit Card
ORD000140276,2026-01-25,CUST148752,Krishna Deep,PROD100480,Lipstick Variant 1,Beauty,3,77546.78,Ahmedabad,Credit Card
ORD000140277,2026-01-25,CUST125291,Zehaan Dugar,PROD100392,Notebook Variant 3,Books,2,25767.36,Loni,UPI
ORD000140278,2026-01-25,CUST135942,Sara Maharaj,PROD100496,Hair Oil Variant 2,Beauty,3,37990.04,Solapur,Cash on Delivery
ORD000140279,2026-01-25,CUST127876,Amaira Chaudhuri,PROD100630,Cycling Gloves Variant 1,Sports,3,77509.45,Khandwa,Cash on Delivery
ORD000140280,2026-01-25,CUST146003,Nakul Gill,PROD100169,Saree Variant 5,Clothing,3,48440.82,Adoni,Credit Card
ORD000140281,2026-01-25,CUST108155,Udarsh Dora,PROD100106,Projector Variant 2,Electronics,4,43785.74,Gaya,Debit Card
ORD000140282,2026-01-25,CUST129282,Lila Gandhi,PROD100389,Question Bank Variant 5,Books,1,75920.19,Sagar,UPI
ORD000140283,2026-01-25,CUST111870,Bhavini Peri,PROD100044,Mouse Variant 5,Electronics,5,76067.27,Ulhasnagar,Cash on Delivery
ORD000140284,2026-01-25,CUST132368,Balvan Tripathi,PROD100042,Mouse Variant 3,Electronics,5,13376.26,Aligarh,UPI
ORD000140285,2026-01-25,CUST149646,Ethan Pall,PROD100279,Vacuum Cleaner Variant 5,Home,5,7369.09,Latur,Credit Card
ORD000140286,2026-01-25,CUST106830,Naveen Goswami,PROD100418,Engineering Book Variant 4,Books,5,61571.46,Chittoor,Cash on Delivery
ORD000140287,2026-01-25,CUST101398,Atharv De,PROD100476,Deodorant Variant 2,Beauty,2,7259.34,Khammam,Credit Card
