order_id,order_date,customer_id,customer_name,product_id,product_name,category,quantity,price,city,payment_type
ORD000146503,2026-01-26,CUST123348,George Bora,PROD100227,Innerwear Variant 3,Clothing,3,63881.77,Madurai,Credit Card
ORD000146504,2026-01-26,CUST115510,Falan Toor,PROD100464,Sunscreen Variant 5,Beauty,1,23925.09,Junagadh,Debit Card
ORD000146505,2026-01-26,CUST118064,Manya Sami,PROD100564,Volleyball Variant 5,Sports,3,35234.89,Durg,Credit Card
ORD000146506,2026-01-26,CUST116429,Isha Suri,PROD100308,Bedsheet Variant 4,Home,2,69172.5,Surendranagar Dudhrej,Net Banking
ORD000146507,2026-01-26,CUST121201,Andrew Sama,PROD100160,Kurti Variant 1,Clothing,2,50454.51,Bhusawal,Credit Card
ORD000146508,2026-01-26,CUST123063,Krish Wason,PROD100628,Knee Guard Variant 4,Sports,4,14745.7,Ahmednagar,Debit Card
ORD000146509,2026-01-26,CUST117372,Rayaan Ganesan,PROD100134,Shirt Variant 5,Clothing,2,48463.71,Machilipatnam,Net Banking
ORD000146510,2026-01-26,CUST145824,Ishani Chahal,PROD100229,Innerwear Variant 5,Clothing,1,41646.45,Miryalaguda,Debit Card
ORD000146511,2026-01-26,CUST137928,Akshay Salvi,PROD100533,Hair Dryer Variant 4,Beauty,3,12834.24,Tirunelveli,Credit Card
ORD000146512,2026-01-26,CUST141703,Avni Pingle,PROD100522,Trimmer Variant 3,Beauty,1,28095.41,Farrukhabad,Debit Card
ORD000146513,2026-01-26,CUST116797,Priya Handa,PROD100594,Skipping Rope Variant 5,Sports,2,68867.27,Bhatpara,Credit Card
ORD000146514,2026-01-26,CUST110314,Mohammed Prabhu,PROD100297,Lamp Variant 3,Home,5,49706.42,Bijapur,UPI
ORD000146515,2026-01-26,CUST106261,Chandran Prasad,PROD100105,Projector Variant 1,Electronics,2,67106.27,Udupi,Cash on Delivery
ORD000146516,2026-01-26,CUST125114,Ekta Nayak,PROD100369,Biography Variant 5,Books,2,20066.52,Ludhiana,Debit Card
ORD000146517,2026-01-26,CUST112462,Vasudha Khanna,PROD100629,Knee Guard Variant 5,Sports,2,1580.47,Mango,Debit Card
ORD000146518,2026-01-26,CUST119506,Mekhala Virk,PROD100356,Novel Variant 2,Books,2,9691.83,Mira-Bhayandar,Net Banking
ORD000146519,2026-01-26,CUST143717,Sudiksha Naidu,PROD100632,Cycling Gloves Variant 3,Sports,5,49650.67,Durgapur,Credit Card
ORD000146520,2026-01-26,CUST132302,Zayyan Bassi,PROD100360,Textbook Variant 1,Books,5,58322.08,Gulbarga,Cash on Delivery
ORD000146521,2026-01-26,CUST145350,Sneha Pandya,PROD100448,Face Wash Variant 4,Beauty,3,9968.66,Tadipatri,Debit Card
ORD000146522,2026-01-26,CUST116421,Chaitaly Kapadia,PROD100501,Shampoo Variant 2,Beauty,2,59335.28,Uluberia,Credit Card
ORD000146523,2026-01-26,CUST130765,Umang Sawhney,PROD100351,Door Mat Variant 2,Home,3,59227.95,Rewa,UPI
